suite,reasoner,repetition,synthetic_users,synthetic_triples,calibration_reused,endpoint,role,tier_name,query_id,category,tier,status,censored,calibrated_query_ms,predicted_node_ms,duration_ms,result_count,ask_result,result_digest,failed_phase,timeout_seconds,error
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q22,security_identity,domain,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q26,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q27,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q28,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q29,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q76,validation,core,completed,False,16.988028,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q77,validation,core,completed,False,16.988028,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q03,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q04,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q10,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q79,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q07,observability,core,completed,False,8.269317,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q10,observability,domain,completed,False,8.269317,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q02,semantic_schema,core,completed,False,8.191153,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q05,semantic_schema,core,completed,False,8.191153,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q06,semantic_schema,core,completed,False,8.191153,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q06,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q28,identity_consent,domain,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q31,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q11,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q13,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q16,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q18,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q19,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q20,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q42,trust,core,completed,False,6.316016,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q44,trust,core,completed,False,6.316016,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q45,trust,core,completed,False,6.316016,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q23,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q32,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q34,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q35,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q16,federation,core,completed,False,5.612398,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q67,federation,core,completed,False,5.612398,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q68,federation,core,completed,False,5.612398,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q02,topology,core,completed,False,5.148189,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q23,topology,core,completed,False,5.148189,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q19,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q21,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q46,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q47,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q48,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q52,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q54,decision,domain,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q55,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q56,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q05,wellbeing,domain,completed,False,4.608072,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q09,wellbeing,domain,completed,False,4.608072,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q17,context_zones,domain,completed,False,3.903126,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q18,context_zones,core,completed,False,3.903126,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q39,context_zones,core,completed,False,3.903126,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q14,delegation,core,completed,False,3.752593,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q35,delegation,core,completed,False,3.752593,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q64,delegation,core,completed,False,3.752593,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q22,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q27,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q59,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q61,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q30,security_identity,core,completed,False,240.514351,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q07,policy_governance,core,completed,False,53.979907,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q08,observability,core,completed,False,34.821148,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q01,identity_consent,core,completed,False,31.913093,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q12,identity_consent,core,completed,False,31.913093,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q21,identity_consent,core,completed,False,31.913093,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q25,data_lifecycle,domain,completed,False,25.293111,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q30,federation,core,completed,False,25.500703,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q34,topology,core,completed,False,22.229222,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q51,decision,core,completed,False,21.114518,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q58,decision,core,completed,False,21.114518,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q37,context_zones,domain,completed,False,17.606851,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q12,adaptation,core,completed,False,13.517833,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q62,adaptation,core,completed,False,13.517833,584.949274,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q72,audit_temporal,core,completed,False,122.252704,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q75,validation,core,completed,False,66.326037,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q80,validation,core,completed,False,66.326037,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q78,policy_governance,core,completed,False,53.603519,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q01,semantic_schema,core,completed,False,29.640296,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,BASE-Q25,identity_consent,core,completed,False,32.383037,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q17,identity_consent,core,completed,False,32.383037,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q43,trust,core,completed,False,29.15587,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q33,data_lifecycle,core,completed,False,25.732,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q69,federation,core,completed,False,25.951019,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,BASE-Q32,decision,core,completed,False,21.377759,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q53,decision,core,completed,False,21.377759,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,BASE-Q11,wellbeing,core,completed,False,22.120018,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q63,delegation,core,completed,False,18.321981,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.34:8391,edge1,edge,EXT-Q60,adaptation,core,completed,False,13.700648,580.651721,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q71,audit_temporal,core,completed,False,121.932648,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q74,audit_temporal,core,completed,False,121.932648,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q09,policy_governance,core,completed,False,53.858444,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,BASE-Q33,observability,core,completed,False,35.005223,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,BASE-Q20,identity_consent,domain,completed,False,32.032241,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q15,identity_consent,core,completed,False,32.032241,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q41,trust,core,completed,False,28.885871,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q31,data_lifecycle,core,completed,False,25.496907,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q66,federation,core,completed,False,25.553463,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,BASE-Q04,decision,core,completed,False,21.204407,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q50,decision,core,completed,False,21.204407,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,BASE-Q03,wellbeing,domain,completed,False,21.779223,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,EXT-Q38,context_zones,domain,completed,False,17.887629,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.143:8391,edge2,edge,BASE-Q13,adaptation,core,completed,False,13.580741,572.386093,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q70,audit_temporal,core,completed,False,121.919042,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q73,audit_temporal,core,completed,False,121.919042,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q08,policy_governance,core,completed,False,53.469104,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,BASE-Q26,observability,core,completed,False,34.731099,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,BASE-Q15,identity_consent,core,completed,False,31.902374,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q14,identity_consent,core,completed,False,31.902374,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q40,trust,core,completed,False,28.567703,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q24,data_lifecycle,core,completed,False,25.222587,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,BASE-Q24,federation,core,completed,False,25.37894,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,BASE-Q29,topology,core,completed,False,22.217768,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q49,decision,core,completed,False,21.110786,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q57,decision,core,completed,False,21.110786,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q36,context_zones,core,completed,False,17.602837,573.4242769999998,,,,,,,
scalability,rdfs,1,10,721,True,http://10.151.73.173:8391,edge3,edge,EXT-Q65,delegation,core,completed,False,16.369835,573.4242769999998,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q22,security_identity,domain,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q26,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q27,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q28,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q29,security_identity,core,completed,False,42.756653,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q76,validation,core,completed,False,16.988028,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q77,validation,core,completed,False,16.988028,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q03,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q04,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q10,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q79,policy_governance,core,completed,False,16.880398,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q07,observability,core,completed,False,8.269317,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q10,observability,domain,completed,False,8.269317,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q02,semantic_schema,core,completed,False,8.191153,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q05,semantic_schema,core,completed,False,8.191153,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q06,semantic_schema,core,completed,False,8.191153,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q06,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q28,identity_consent,domain,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q31,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q11,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q13,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q16,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q18,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q19,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q20,identity_consent,core,completed,False,7.36998,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q42,trust,core,completed,False,6.316016,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q44,trust,core,completed,False,6.316016,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q45,trust,core,completed,False,6.316016,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q23,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q32,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q34,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q35,data_lifecycle,core,completed,False,6.190352,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q16,federation,core,completed,False,5.612398,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q67,federation,core,completed,False,5.612398,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q68,federation,core,completed,False,5.612398,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q02,topology,core,completed,False,5.148189,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q23,topology,core,completed,False,5.148189,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q19,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q21,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q46,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q47,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q48,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q52,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q54,decision,domain,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q55,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q56,decision,core,completed,False,4.929119,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q05,wellbeing,domain,completed,False,4.608072,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q09,wellbeing,domain,completed,False,4.608072,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q17,context_zones,domain,completed,False,3.903126,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q18,context_zones,core,completed,False,3.903126,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q39,context_zones,core,completed,False,3.903126,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q14,delegation,core,completed,False,3.752593,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q35,delegation,core,completed,False,3.752593,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q64,delegation,core,completed,False,3.752593,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q22,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q27,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q59,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q61,adaptation,core,completed,False,3.273918,583.2068980000003,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q30,security_identity,core,completed,False,240.514351,584.949274,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q07,policy_governance,core,completed,False,53.979907,584.949274,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q08,observability,core,completed,False,34.821148,584.949274,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q01,identity_consent,core,completed,False,31.913093,584.949274,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q12,identity_consent,core,completed,False,31.913093,584.949274,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q21,identity_consent,core,completed,False,31.913093,584.949274,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,EXT-Q25,data_lifecycle,domain,completed,False,25.293111,584.949274,,,,,,,
scalability,rdfs,2,10,721,True,http://10.151.73.241:8391,fog,fog,BASE-Q30,federation,core,completed,False,25.500703,584.949274,,,,,,,
