suite,reasoner,repetition,stage,added_category,calibration_reused,endpoint,role,tier_name,status,censored,reasoning_ms,generation_ms,prepare_transport_attempts,calibration_query_ms,calibration_transport_attempts,predicted_query_ms,measured_query_ms,query_count,query_transport_attempts
cumulative,rdfs,3,1,topology,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,0.0,0.0,0,0
cumulative,rdfs,3,1,topology,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,0.0,0.0,0,0
cumulative,rdfs,3,1,topology,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,0.0,0.0,0,0
cumulative,rdfs,3,1,topology,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,0.0,0.0,0,0
cumulative,rdfs,3,2,semantic_schema,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,29.235436,31.641136,4,1
cumulative,rdfs,3,2,semantic_schema,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,21.888944,14.864055,1,1
cumulative,rdfs,3,2,semantic_schema,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,21.134445,19.714667,1,1
cumulative,rdfs,3,2,semantic_schema,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,22.083,11.231797,1,1
cumulative,rdfs,3,2,semantic_schema,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,20.810248,20.590803,1,1
cumulative,rdfs,3,3,observability,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,49.427640999999994,35.899491999999995,7,1
cumulative,rdfs,3,3,observability,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,29.248833,29.168907,1,1
cumulative,rdfs,3,3,observability,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,50.383371,32.324222999999996,2,1
cumulative,rdfs,3,3,observability,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,34.712111,23.090092,1,1
cumulative,rdfs,3,3,observability,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,50.214859000000004,78.66295000000001,2,1
cumulative,rdfs,3,4,identity_consent,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,109.96480099999998,111.248594,17,1
cumulative,rdfs,3,4,identity_consent,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,91.131537,119.94222100000002,3,1
cumulative,rdfs,3,4,identity_consent,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,108.343259,62.822314999999996,4,1
cumulative,rdfs,3,4,identity_consent,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,90.289999,66.68485100000001,3,1
cumulative,rdfs,3,4,identity_consent,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,107.839561,243.374915,4,1
cumulative,rdfs,3,5,data_lifecycle,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,132.79633299999995,118.368122,21,1
cumulative,rdfs,3,5,data_lifecycle,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,116.50409199999999,232.308221,4,1
cumulative,rdfs,3,5,data_lifecycle,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,135.899741,82.024202,5,1
cumulative,rdfs,3,5,data_lifecycle,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,115.764647,77.96129699999999,4,1
cumulative,rdfs,3,5,data_lifecycle,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,133.94002,187.42643900000002,5,1
cumulative,rdfs,3,6,security_identity,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,264.21567400000004,141.2597,16,1
cumulative,rdfs,3,6,security_identity,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,247.568313,165.394129,8,1
cumulative,rdfs,3,6,security_identity,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,260.08664799999997,128.435204,6,1
cumulative,rdfs,3,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,258.12933100000004,153.17951900000003,6,1
cumulative,rdfs,3,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,266.932114,269.790468,9,1
cumulative,rdfs,3,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,275.807452,189.38794000000001,19,1
cumulative,rdfs,3,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,265.242998,182.363259,9,1
cumulative,rdfs,3,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,277.55459199999996,144.343389,7,1
cumulative,rdfs,3,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,275.468739,214.13514700000002,7,1
cumulative,rdfs,3,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,266.932114,269.264948,9,1
cumulative,rdfs,3,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,297.832526,147.17647300000002,23,1
cumulative,rdfs,3,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,290.81922199999997,306.41926,10,1
cumulative,rdfs,3,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,285.93805499999996,234.839706,7,1
cumulative,rdfs,3,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,287.135498,134.986705,7,1
cumulative,rdfs,3,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,285.849064,256.969765,10,1
cumulative,rdfs,3,9,decision,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,342.69982099999993,323.663827,32,1
cumulative,rdfs,3,9,decision,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,333.10625799999997,333.223073,12,1
cumulative,rdfs,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,328.11601899999994,305.023425,9,1
cumulative,rdfs,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,329.85024,197.17985299999998,9,1
cumulative,rdfs,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,327.56219,310.790015,12,1
cumulative,rdfs,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,391.23800099999994,301.691447,37,1
cumulative,rdfs,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,391.865073,374.339517,12,1
cumulative,rdfs,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,380.786001,289.70576,10,1
cumulative,rdfs,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,393.86455600000005,375.547093,11,1
cumulative,rdfs,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,387.840968,673.361971,12,1
cumulative,rdfs,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,406.853641,349.179267,42,1
cumulative,rdfs,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,406.457295,383.15677800000003,13,1
cumulative,rdfs,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,394.951168,307.37475700000005,11,1
cumulative,rdfs,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,393.86455600000005,377.447942,11,1
cumulative,rdfs,3,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,401.65667099999996,746.689582,13,1
cumulative,rdfs,3,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,416.4794299999999,338.979614,43,1
cumulative,rdfs,3,12,delegation,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,409.14999799999987,557.224465,14,1
cumulative,rdfs,3,12,delegation,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,419.03855799999997,434.46120099999996,12,1
cumulative,rdfs,3,12,delegation,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,412.7830569999999,393.381519,12,1
cumulative,rdfs,3,12,delegation,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,406.52382499999993,473.577016,14,1
cumulative,rdfs,3,13,federation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,437.47716499999984,388.450305,47,1
cumulative,rdfs,3,13,federation,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,431.15827599999994,666.049872,15,1
cumulative,rdfs,3,13,federation,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,431.179243,434.35481500000003,12,1
cumulative,rdfs,3,13,federation,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,439.6104279999999,437.540074,13,1
cumulative,rdfs,3,13,federation,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,432.3315609999999,619.5641860000001,15,1
cumulative,rdfs,3,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,516.1780759999997,504.367507,50,1
cumulative,rdfs,3,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,512.4358689999999,529.080573,13,1
cumulative,rdfs,3,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,513.938429,503.70913,15,1
cumulative,rdfs,3,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,507.29596599999996,384.841187,13,1
cumulative,rdfs,3,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,516.565258,466.89456499999994,16,1
cumulative,rdfs,3,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,554.3616089999998,432.13278199999996,53,1
cumulative,rdfs,3,15,validation,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,547.2867579999998,763.810461,13,1
cumulative,rdfs,3,15,validation,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,553.7807439999999,722.654704,17,1
cumulative,rdfs,3,15,validation,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,548.9022430000001,706.363371,14,1
cumulative,rdfs,3,15,validation,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,544.9236089999999,558.347531,14,1
cumulative,rdfs,3,16,wellbeing,True,http://127.0.0.1:8391,cloud,cloud,completed,False,338.329039,0.036715,1,283.90765,1,562.1175509999998,470.434194,55,1
cumulative,rdfs,3,16,wellbeing,True,http://10.151.73.241:8391,fog,fog,completed,False,1728.821591,0.092926,1,760.210832,1,550.9494249999999,703.070408,13,1
cumulative,rdfs,3,16,wellbeing,True,http://10.151.73.34:8391,edge1,edge,completed,False,1724.311536,0.094741,1,652.234261,1,553.7807439999999,582.4511110000001,17,1
cumulative,rdfs,3,16,wellbeing,True,http://10.151.73.143:8391,edge2,edge,completed,False,1728.656239,0.107889,1,640.959484,1,563.405651,530.212002,15,1
cumulative,rdfs,3,16,wellbeing,True,http://10.151.73.173:8391,edge3,edge,completed,False,1720.666652,0.106223,1,1765.4095049999999,1,563.1616869999999,625.8652079999999,15,1
cumulative,owlrl,1,1,topology,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,21.020616,31.735374999999998,4,1
cumulative,owlrl,1,1,topology,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,0.0,0.0,0,0
cumulative,owlrl,1,1,topology,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,0.0,0.0,0,0
cumulative,owlrl,1,1,topology,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,0.0,0.0,0,0
cumulative,owlrl,1,1,topology,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,0.0,0.0,0,0
cumulative,owlrl,1,2,semantic_schema,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,30.625104,29.696958,4,1
cumulative,owlrl,1,2,semantic_schema,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,22.47037,19.760796,1,1
cumulative,owlrl,1,2,semantic_schema,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,21.927741,22.934055,1,1
cumulative,owlrl,1,2,semantic_schema,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,28.588741,15.623388,1,1
cumulative,owlrl,1,2,semantic_schema,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,23.083325,14.845445,1,1
cumulative,owlrl,1,3,observability,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,51.380517999999995,49.423806,7,1
cumulative,owlrl,1,3,observability,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,56.188556000000005,47.668648000000005,2,1
cumulative,owlrl,1,3,observability,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,34.2615,6.029741,1,1
cumulative,owlrl,1,3,observability,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,50.471166999999994,35.443630999999996,2,1
cumulative,owlrl,1,3,observability,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,33.868968,28.017072,1,1
cumulative,owlrl,1,4,identity_consent,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,112.9963,141.368543,15,1
cumulative,owlrl,1,4,identity_consent,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,112.760372,227.25477700000002,4,1
cumulative,owlrl,1,4,identity_consent,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,114.463167,63.142405999999994,4,1
cumulative,owlrl,1,4,identity_consent,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,111.78101799999999,74.01516699999999,4,1
cumulative,owlrl,1,4,identity_consent,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,113.679697,69.034827,4,1
cumulative,owlrl,1,5,data_lifecycle,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,139.659795,160.25424999999998,20,1
cumulative,owlrl,1,5,data_lifecycle,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,138.09815,153.607463,5,1
cumulative,owlrl,1,5,data_lifecycle,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,119.18924100000001,60.961203000000005,4,1
cumulative,owlrl,1,5,data_lifecycle,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,133.663444,97.193353,5,1
cumulative,owlrl,1,5,data_lifecycle,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,139.068488,210.67413299999998,5,1
cumulative,owlrl,1,6,security_identity,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,219.84900699999997,164.963818,21,1
cumulative,owlrl,1,6,security_identity,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,203.15292800000003,118.518518,5,1
cumulative,owlrl,1,6,security_identity,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,202.10683400000002,262.0475,7,1
cumulative,owlrl,1,6,security_identity,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,199.722241,378.834851,7,1
cumulative,owlrl,1,6,security_identity,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,203.736902,101.363996,5,1
cumulative,owlrl,1,7,context_zones,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,227.514685,147.260918,23,1
cumulative,owlrl,1,7,context_zones,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,220.23870500000004,135.84418599999998,6,1
cumulative,owlrl,1,7,context_zones,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,219.351816,169.371444,8,1
cumulative,owlrl,1,7,context_zones,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,217.120963,270.231129,8,1
cumulative,owlrl,1,7,context_zones,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,220.86842399999998,161.310016,6,1
cumulative,owlrl,1,8,trust,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,244.999678,227.353459,25,1
cumulative,owlrl,1,8,trust,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,248.52461300000004,115.97596399999999,7,1
cumulative,owlrl,1,8,trust,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,244.702872,213.860131,9,1
cumulative,owlrl,1,8,trust,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,245.520094,345.816869,9,1
cumulative,owlrl,1,8,trust,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,246.92665999999997,164.24303700000002,7,1
cumulative,owlrl,1,9,decision,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,289.3057329999998,229.908061,34,1
cumulative,owlrl,1,9,decision,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,282.69616700000006,149.310425,9,1
cumulative,owlrl,1,9,decision,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,286.805834,332.29616699999997,11,1
cumulative,owlrl,1,9,decision,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,288.30035200000003,387.158872,11,1
cumulative,owlrl,1,9,decision,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,289.42301,207.762815,9,1
cumulative,owlrl,1,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,349.6208999999998,394.037445,39,1
cumulative,owlrl,1,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,352.14383200000003,359.681556,11,1
cumulative,owlrl,1,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,346.6418320000001,522.506815,11,1
cumulative,owlrl,1,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,337.89761100000004,296.909685,11,1
cumulative,owlrl,1,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,344.73746800000004,301.930157,10,1
cumulative,owlrl,1,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,364.5069999999997,387.929148,44,1
cumulative,owlrl,1,11,adaptation,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,352.14383200000003,359.45840599999997,11,1
cumulative,owlrl,1,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,360.2791830000001,552.0857,12,1
cumulative,owlrl,1,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,351.45963000000006,322.131647,12,1
cumulative,owlrl,1,11,adaptation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,358.670763,368.83311000000003,11,1
cumulative,owlrl,1,12,delegation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,373.8898019999997,415.73112000000003,46,1
cumulative,owlrl,1,12,delegation,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,365.23501999999996,440.47384999999997,12,1
cumulative,owlrl,1,12,delegation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,373.9165340000001,559.122016,13,1
cumulative,owlrl,1,12,delegation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,368.8583520000001,428.61588900000004,13,1
cumulative,owlrl,1,12,delegation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,363.10999000000004,271.808227,11,1
cumulative,owlrl,1,13,federation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,394.5805219999997,497.882274,50,1
cumulative,owlrl,1,13,federation,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,388.50468599999994,474.778926,13,1
cumulative,owlrl,1,13,federation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,382.6184240000001,642.944926,13,1
cumulative,owlrl,1,13,federation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,394.2857590000001,308.987592,14,1
cumulative,owlrl,1,13,federation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,382.995088,295.240685,12,1
cumulative,owlrl,1,14,audit_temporal,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,484.1076659999998,440.99458300000003,54,1
cumulative,owlrl,1,14,audit_temporal,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,478.92714899999993,655.5979600000001,14,1
cumulative,owlrl,1,14,audit_temporal,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,486.6083490000001,332.319649,13,1
cumulative,owlrl,1,14,audit_temporal,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,474.046148,510.21744399999994,13,1
cumulative,owlrl,1,14,audit_temporal,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,475.39179700000005,504.079447,13,1
cumulative,owlrl,1,15,validation,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,517.1890139999998,533.883376,53,1
cumulative,owlrl,1,15,validation,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,507.5922979999999,679.4046109999999,15,1
cumulative,owlrl,1,15,validation,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,508.77222100000006,374.073203,13,1
cumulative,owlrl,1,15,validation,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,515.322297,667.560165,15,1
cumulative,owlrl,1,15,validation,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,519.9958330000001,530.00381,15,1
cumulative,owlrl,1,16,wellbeing,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1501.457659,0.037748,1,203.839948,1,528.792965,563.126897,55,1
cumulative,owlrl,1,16,wellbeing,True,http://10.151.73.241:8391,fog,fog,completed,False,7324.98844,0.095129,1,698.312778,1,523.644242,739.842483,16,1
cumulative,owlrl,1,16,wellbeing,True,http://10.151.73.34:8391,edge1,edge,completed,False,7381.969514,0.093111,1,709.196037,1,518.242147,378.656629,14,1
cumulative,owlrl,1,16,wellbeing,True,http://10.151.73.143:8391,edge2,edge,completed,False,7168.943459,0.1085,1,727.046,1,516.225537,499.00901799999997,15,1
cumulative,owlrl,1,16,wellbeing,True,http://10.151.73.173:8391,edge3,edge,completed,False,7378.953025,0.097593,1,706.398808,1,517.6593510000001,563.015593,15,1
cumulative,owlrl,2,1,topology,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,21.020616,66.016179,4,1
cumulative,owlrl,2,1,topology,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,0.0,0.0,0,0
cumulative,owlrl,2,1,topology,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,0.0,0.0,0,0
cumulative,owlrl,2,1,topology,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,0.0,0.0,0,0
cumulative,owlrl,2,1,topology,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,0.0,0.0,0,0
cumulative,owlrl,2,2,semantic_schema,True,http://127.0.0.1:8391,cloud,cloud,completed,False,1494.856516,0.040911,1,203.839948,1,30.625104,30.079544,4,1
cumulative,owlrl,2,2,semantic_schema,True,http://10.151.73.241:8391,fog,fog,completed,False,7396.054977,0.091796,1,698.312778,1,22.47037,20.78626,1,1
cumulative,owlrl,2,2,semantic_schema,True,http://10.151.73.34:8391,edge1,edge,completed,False,7336.809348,0.095,1,709.196037,1,21.927741,21.839166,1,1
cumulative,owlrl,2,2,semantic_schema,True,http://10.151.73.143:8391,edge2,edge,completed,False,7128.533367,0.112556,1,727.046,1,28.588741,16.635019,1,1
cumulative,owlrl,2,2,semantic_schema,True,http://10.151.73.173:8391,edge3,edge,completed,False,7383.182734,0.088833,1,706.398808,1,23.083325,15.092352,1,1
