suite,reasoner,repetition,stage,added_category,calibration_reused,endpoint,role,tier_name,query_id,category,tier,status,censored,calibrated_query_ms,predicted_node_ms
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,EXT-Q02,semantic_schema,core,completed,False,29.253352,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,EXT-Q06,semantic_schema,core,completed,False,29.253352,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,BASE-Q08,observability,core,completed,False,34.2615,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,EXT-Q41,trust,core,completed,False,27.834204,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,BASE-Q15,identity_consent,core,completed,False,29.136963,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,EXT-Q15,identity_consent,core,completed,False,29.136963,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,EXT-Q24,data_lifecycle,core,completed,False,26.653815,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,BASE-Q02,topology,core,completed,False,21.927741,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,BASE-Q21,decision,core,completed,False,21.051481,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,EXT-Q51,decision,core,completed,False,21.051481,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.34:8391,edge1,edge,EXT-Q37,context_zones,domain,completed,False,17.244982,286.805834
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q01,semantic_schema,core,completed,False,28.588741,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q05,semantic_schema,core,completed,False,28.588741,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,BASE-Q07,observability,core,completed,False,33.792352,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q40,trust,core,completed,False,28.064945,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q45,trust,core,completed,False,28.064945,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q11,identity_consent,core,completed,False,27.730759,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q19,identity_consent,core,completed,False,27.730759,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q34,data_lifecycle,core,completed,False,25.56013,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,BASE-Q32,decision,core,completed,False,21.390129,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q53,decision,core,completed,False,21.390129,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.143:8391,edge2,edge,EXT-Q38,context_zones,domain,completed,False,17.398722,288.30035200000003
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,EXT-Q29,security_identity,core,completed,False,87.751739,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,BASE-Q33,observability,core,completed,False,33.868968,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,BASE-Q20,identity_consent,domain,completed,False,28.363702,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,EXT-Q14,identity_consent,core,completed,False,28.363702,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,EXT-Q21,identity_consent,core,completed,False,28.363702,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,BASE-Q23,topology,core,completed,False,23.083325,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,EXT-Q46,decision,core,completed,False,21.248175,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,EXT-Q54,decision,domain,completed,False,21.248175,289.42301
cumulative,owlrl,3,9,decision,True,http://10.151.73.173:8391,edge3,edge,EXT-Q39,context_zones,core,completed,False,17.131522,289.42301
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q22,security_identity,domain,completed,False,27.557272,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q26,security_identity,core,completed,False,27.557272,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q27,security_identity,core,completed,False,27.557272,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q30,security_identity,core,completed,False,27.557272,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q09,policy_governance,core,completed,False,18.823846,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q79,policy_governance,core,completed,False,18.823846,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q05,semantic_schema,core,completed,False,8.45665,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q07,observability,core,completed,False,7.75013,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q10,observability,domain,completed,False,7.75013,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q40,trust,core,completed,False,7.580049,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q41,trust,core,completed,False,7.580049,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q43,trust,core,completed,False,7.580049,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q01,identity_consent,core,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q15,identity_consent,core,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q20,identity_consent,domain,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q28,identity_consent,domain,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q13,identity_consent,core,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q14,identity_consent,core,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q15,identity_consent,core,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q17,identity_consent,core,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q21,identity_consent,core,completed,False,7.430104,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q23,data_lifecycle,core,completed,False,5.332699,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q24,data_lifecycle,core,completed,False,5.332699,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q31,data_lifecycle,core,completed,False,5.332699,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q32,data_lifecycle,core,completed,False,5.332699,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q02,topology,core,completed,False,5.255154,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q23,topology,core,completed,False,5.255154,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q34,topology,core,completed,False,5.255154,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q04,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q32,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q46,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q48,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q49,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q51,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q53,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q54,decision,domain,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q56,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q57,decision,core,completed,False,4.724703,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q38,context_zones,domain,completed,False,3.832839,349.6208999999998
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q28,security_identity,core,completed,False,87.525148,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q10,policy_governance,core,completed,False,53.180166,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,BASE-Q26,observability,core,completed,False,33.718186,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q45,trust,core,completed,False,27.46763,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q11,identity_consent,core,completed,False,28.285908,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q19,identity_consent,core,completed,False,28.285908,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q34,data_lifecycle,core,completed,False,25.337778,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,BASE-Q17,context_zones,domain,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,BASE-Q18,context_zones,core,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q36,context_zones,core,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.241:8391,fog,fog,EXT-Q39,context_zones,core,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q04,policy_governance,core,completed,False,53.605296,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q08,policy_governance,core,completed,False,53.605296,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q02,semantic_schema,core,completed,False,29.253352,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,BASE-Q08,observability,core,completed,False,34.2615,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q44,trust,core,completed,False,27.834204,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,BASE-Q31,identity_consent,core,completed,False,29.136963,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q18,identity_consent,core,completed,False,29.136963,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q33,data_lifecycle,core,completed,False,26.653815,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,BASE-Q19,decision,core,completed,False,21.051481,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q50,decision,core,completed,False,21.051481,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.34:8391,edge1,edge,EXT-Q58,decision,core,completed,False,21.051481,346.6418320000001
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q03,policy_governance,core,completed,False,53.485426,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q07,policy_governance,core,completed,False,53.485426,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q01,semantic_schema,core,completed,False,28.588741,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q06,semantic_schema,core,completed,False,28.588741,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q42,trust,core,completed,False,28.064945,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,BASE-Q25,identity_consent,core,completed,False,27.730759,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q16,identity_consent,core,completed,False,27.730759,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q25,data_lifecycle,domain,completed,False,25.56013,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,BASE-Q29,topology,core,completed,False,21.882426,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q47,decision,core,completed,False,21.390129,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.143:8391,edge2,edge,EXT-Q55,decision,core,completed,False,21.390129,337.89761100000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,EXT-Q29,security_identity,core,completed,False,87.751739,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,EXT-Q78,policy_governance,core,completed,False,53.008992,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,BASE-Q33,observability,core,completed,False,33.868968,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,BASE-Q06,identity_consent,core,completed,False,28.363702,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,EXT-Q12,identity_consent,core,completed,False,28.363702,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,EXT-Q20,identity_consent,core,completed,False,28.363702,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,EXT-Q35,data_lifecycle,core,completed,False,25.388791,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,BASE-Q21,decision,core,completed,False,21.248175,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,EXT-Q52,decision,core,completed,False,21.248175,344.73746800000004
cumulative,owlrl,3,10,policy_governance,True,http://10.151.73.173:8391,edge3,edge,EXT-Q37,context_zones,domain,completed,False,17.131522,344.73746800000004
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q22,security_identity,domain,completed,False,27.557272,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q26,security_identity,core,completed,False,27.557272,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q27,security_identity,core,completed,False,27.557272,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q30,security_identity,core,completed,False,27.557272,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q09,policy_governance,core,completed,False,18.823846,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q79,policy_governance,core,completed,False,18.823846,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q05,semantic_schema,core,completed,False,8.45665,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q07,observability,core,completed,False,7.75013,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q10,observability,domain,completed,False,7.75013,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q40,trust,core,completed,False,7.580049,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q41,trust,core,completed,False,7.580049,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q43,trust,core,completed,False,7.580049,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q01,identity_consent,core,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q15,identity_consent,core,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q20,identity_consent,domain,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q28,identity_consent,domain,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q13,identity_consent,core,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q14,identity_consent,core,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q15,identity_consent,core,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q17,identity_consent,core,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q21,identity_consent,core,completed,False,7.430104,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q23,data_lifecycle,core,completed,False,5.332699,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q24,data_lifecycle,core,completed,False,5.332699,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q31,data_lifecycle,core,completed,False,5.332699,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q32,data_lifecycle,core,completed,False,5.332699,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q02,topology,core,completed,False,5.255154,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q23,topology,core,completed,False,5.255154,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q34,topology,core,completed,False,5.255154,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q04,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q32,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q46,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q48,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q49,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q51,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q53,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q54,decision,domain,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q56,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q57,decision,core,completed,False,4.724703,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q38,context_zones,domain,completed,False,3.832839,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q13,adaptation,core,completed,False,2.97722,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q22,adaptation,core,completed,False,2.97722,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,BASE-Q27,adaptation,core,completed,False,2.97722,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q61,adaptation,core,completed,False,2.97722,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://127.0.0.1:8391,cloud,cloud,EXT-Q62,adaptation,core,completed,False,2.97722,364.5069999999997
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q28,security_identity,core,completed,False,87.525148,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q10,policy_governance,core,completed,False,53.180166,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,BASE-Q26,observability,core,completed,False,33.718186,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q45,trust,core,completed,False,27.46763,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q11,identity_consent,core,completed,False,28.285908,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q19,identity_consent,core,completed,False,28.285908,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q34,data_lifecycle,core,completed,False,25.337778,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,BASE-Q17,context_zones,domain,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,BASE-Q18,context_zones,core,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q36,context_zones,core,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.241:8391,fog,fog,EXT-Q39,context_zones,core,completed,False,17.085777,352.14383200000003
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q04,policy_governance,core,completed,False,53.605296,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q08,policy_governance,core,completed,False,53.605296,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q02,semantic_schema,core,completed,False,29.253352,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,BASE-Q08,observability,core,completed,False,34.2615,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q44,trust,core,completed,False,27.834204,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,BASE-Q31,identity_consent,core,completed,False,29.136963,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q18,identity_consent,core,completed,False,29.136963,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q33,data_lifecycle,core,completed,False,26.653815,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,BASE-Q19,decision,core,completed,False,21.051481,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q50,decision,core,completed,False,21.051481,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q58,decision,core,completed,False,21.051481,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.34:8391,edge1,edge,EXT-Q60,adaptation,core,completed,False,13.637351,360.2791830000001
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q03,policy_governance,core,completed,False,53.485426,351.45963000000006
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q07,policy_governance,core,completed,False,53.485426,351.45963000000006
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q01,semantic_schema,core,completed,False,28.588741,351.45963000000006
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q06,semantic_schema,core,completed,False,28.588741,351.45963000000006
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q42,trust,core,completed,False,28.064945,351.45963000000006
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,BASE-Q25,identity_consent,core,completed,False,27.730759,351.45963000000006
cumulative,owlrl,3,11,adaptation,True,http://10.151.73.143:8391,edge2,edge,EXT-Q16,identity_consent,core,completed,False,27.730759,351.45963000000006
