attributed_query_ms,layer,layout,policy,reasoner,repetition,role
132.56433066666665,Edge,sharded,P-CONS-04,rdfs_owlrl,3,edge2
32.17321333333334,Edge,sharded,P-DATA-04,rdfs_owlrl,3,edge2
32.797176,Edge,sharded,P-MODEL-08,rdfs_owlrl,3,edge2
11.2345925,Edge,sharded,P-OPS-02,rdfs_owlrl,3,edge2
11.2345925,Edge,sharded,P-OPS-03,rdfs_owlrl,3,edge2
20.64406175,Edge,sharded,P-FL-01,rdfs_owlrl,3,edge2
16.084647999999998,Edge,sharded,P-MODEL-07,rdfs_owlrl,3,edge2
232.7033055,Edge,sharded,P-ZONE-01,rdfs_owlrl,3,edge2
19.320759,Edge,sharded,P-INT-02,rdfs_owlrl,3,edge2
47.968065,Edge,sharded,P-OPS-05,rdfs_owlrl,3,edge2
14.640203499999998,Edge,sharded,P-DATA-05,rdfs_owlrl,3,edge2
44.15181483333333,Edge,sharded,P-DATA-07,rdfs_owlrl,3,edge2
70.964277,Edge,sharded,P-FL-08,rdfs_owlrl,3,edge2
19.9350125,Edge,sharded,P-MODEL-01,rdfs_owlrl,3,edge2
41.405786,Edge,sharded,P-AUD-05,rdfs_owlrl,3,edge2
51.342176,Edge,sharded,P-AUD-07,rdfs_owlrl,3,edge2
13.250897833333333,Edge,sharded,P-DATA-03,rdfs_owlrl,3,edge2
18.126796,Edge,sharded,P-INT-01,rdfs_owlrl,3,edge2
39.977795,Edge,sharded,P-DATA-08,rdfs_owlrl,3,edge2
55.5665685,Edge,sharded,P-ADAPT-06,rdfs_owlrl,3,edge2
110.48890100000001,Edge,sharded,P-AUD-06,rdfs_owlrl,3,edge2
144.074851,Edge,sharded,P-GOV-05,rdfs_owlrl,3,edge2
80.0410095,Edge,sharded,P-CONS-02,rdfs_owlrl,3,edge2
35.799583500000004,Edge,sharded,P-CONS-03,rdfs_owlrl,3,edge2
42.632574000000005,Edge,sharded,P-ADAPT-05,rdfs_owlrl,3,edge2
9.431407333333334,Edge,sharded,P-DATA-06,rdfs_owlrl,3,edge2
14.488666,Edge,sharded,P-DATA-09,rdfs_owlrl,3,edge2
6.919917,Edge,sharded,P-ADAPT-01,rdfs_owlrl,3,edge2
28.267139999999998,Edge,sharded,P-NODE-02,rdfs_owlrl,3,edge2
58.6888795,Edge,sharded,P-GOV-03,rdfs_owlrl,3,edge2
7.220568,Edge,sharded,P-ADAPT-02,rdfs_owlrl,3,edge2
7.220568,Edge,sharded,P-ADAPT-03,rdfs_owlrl,3,edge2
25.563157500000003,Edge,sharded,P-ZONE-02,rdfs_owlrl,3,edge2
7.997555666666667,Edge,sharded,P-AUD-01,rdfs_owlrl,3,edge2
64.91403666666668,Edge,sharded,P-AUD-02,rdfs_owlrl,3,edge2
7.997555666666667,Edge,sharded,P-AUD-03,rdfs_owlrl,3,edge2
4.888413666666667,Edge,sharded,P-MODEL-06,rdfs_owlrl,3,edge2
27.626824,Edge,sharded,P-MODEL-03,rdfs_owlrl,3,edge2
12.345537,Edge,sharded,P-NODE-05,rdfs_owlrl,3,edge2
37.54011075,Edge,sharded,P-FL-03,rdfs_owlrl,3,edge2
18.418870249999998,Edge,sharded,P-FL-05,rdfs_owlrl,3,edge2
22.74224675,Edge,sharded,P-FL-07,rdfs_owlrl,3,edge2
23.0180185,Edge,sharded,P-ADAPT-04,rdfs_owlrl,3,edge2
23.0180185,Edge,sharded,P-ADAPT-07,rdfs_owlrl,3,edge2
6.3823705,Edge,sharded,P-AUD-04,rdfs_owlrl,3,edge2
6.3823705,Edge,sharded,P-OPS-01,rdfs_owlrl,3,edge2
114.829818,Edge,sharded,P-MODEL-05,rdfs_owlrl,3,edge2
7.922358,Edge,sharded,P-FL-06,rdfs_owlrl,3,edge2
186.88546300000002,Edge,sharded,P-DATA-01,rdfs_owlrl,3,edge2
34.256416,Edge,sharded,P-FL-02,rdfs_owlrl,3,edge2
15.281287,Edge,sharded,P-MODEL-02,rdfs_owlrl,3,edge2
23.362519,Edge,sharded,P-CONS-05,rdfs_owlrl,3,edge2
57.99163,Edge,sharded,P-MODEL-04,rdfs_owlrl,3,edge2
35.497370000000004,Edge,sharded,P-FL-04,rdfs_owlrl,3,edge2
72.92531433333335,Edge,sharded,P-DATA-10,rdfs_owlrl,3,edge2
60.88962566666667,Edge,sharded,P-CONS-01,rdfs_owlrl,3,edge3
96.01480533333334,Edge,sharded,P-DATA-02,rdfs_owlrl,3,edge3
40.557421,Edge,sharded,P-AUD-05,rdfs_owlrl,3,edge3
49.771285,Edge,sharded,P-AUD-07,rdfs_owlrl,3,edge3
14.472527333333332,Edge,sharded,P-DATA-03,rdfs_owlrl,3,edge3
14.651083,Edge,sharded,P-DATA-05,rdfs_owlrl,3,edge3
60.541732499999995,Edge,sharded,P-FL-08,rdfs_owlrl,3,edge3
19.226561,Edge,sharded,P-INT-02,rdfs_owlrl,3,edge3
127.16190833333333,Edge,sharded,P-CONS-04,rdfs_owlrl,3,edge3
39.480179,Edge,sharded,P-DATA-08,rdfs_owlrl,3,edge3
56.037724499999996,Edge,sharded,P-ADAPT-06,rdfs_owlrl,3,edge3
111.05953249999999,Edge,sharded,P-AUD-06,rdfs_owlrl,3,edge3
18.461874,Edge,sharded,P-INT-01,rdfs_owlrl,3,edge3
80.665926,Edge,sharded,P-CONS-02,rdfs_owlrl,3,edge3
36.065129,Edge,sharded,P-CONS-03,rdfs_owlrl,3,edge3
41.8391725,Edge,sharded,P-ADAPT-05,rdfs_owlrl,3,edge3
142.949836,Edge,sharded,P-GOV-05,rdfs_owlrl,3,edge3
24.533605,Edge,sharded,P-OPS-05,rdfs_owlrl,3,edge3
14.523092,Edge,sharded,P-DATA-09,rdfs_owlrl,3,edge3
30.556130666666668,Edge,sharded,P-DATA-04,rdfs_owlrl,3,edge3
9.357511666666666,Edge,sharded,P-DATA-06,rdfs_owlrl,3,edge3
44.308879666666655,Edge,sharded,P-DATA-07,rdfs_owlrl,3,edge3
214.42159866666668,Edge,sharded,P-ZONE-01,rdfs_owlrl,3,edge3
58.406989499999995,Edge,sharded,P-GOV-03,rdfs_owlrl,3,edge3
7.206404,Edge,sharded,P-ADAPT-02,rdfs_owlrl,3,edge3
7.206404,Edge,sharded,P-ADAPT-03,rdfs_owlrl,3,edge3
7.2392685,Edge,sharded,P-ADAPT-01,rdfs_owlrl,3,edge3
28.640536500000003,Edge,sharded,P-NODE-02,rdfs_owlrl,3,edge3
26.11732,Edge,sharded,P-ZONE-02,rdfs_owlrl,3,edge3
7.865281333333333,Edge,sharded,P-AUD-01,rdfs_owlrl,3,edge3
59.555947333333336,Edge,sharded,P-AUD-02,rdfs_owlrl,3,edge3
7.865281333333333,Edge,sharded,P-AUD-03,rdfs_owlrl,3,edge3
25.0452905,Edge,sharded,P-MODEL-03,rdfs_owlrl,3,edge3
9.7328085,Edge,sharded,P-NODE-05,rdfs_owlrl,3,edge3
3.8403506666666662,Edge,sharded,P-MODEL-06,rdfs_owlrl,3,edge3
22.6099545,Edge,sharded,P-ADAPT-04,rdfs_owlrl,3,edge3
22.6099545,Edge,sharded,P-ADAPT-07,rdfs_owlrl,3,edge3
6.3335725,Edge,sharded,P-AUD-04,rdfs_owlrl,3,edge3
6.3335725,Edge,sharded,P-OPS-01,rdfs_owlrl,3,edge3
20.53827066666667,Edge,sharded,P-FL-01,rdfs_owlrl,3,edge3
37.436514,Edge,sharded,P-FL-03,rdfs_owlrl,3,edge3
18.2941475,Edge,sharded,P-FL-05,rdfs_owlrl,3,edge3
22.434335000000004,Edge,sharded,P-FL-07,rdfs_owlrl,3,edge3
8.872042,Edge,sharded,P-MODEL-01,rdfs_owlrl,3,edge3
115.35238749999999,Edge,sharded,P-MODEL-05,rdfs_owlrl,3,edge3
7.824824666666667,Edge,sharded,P-FL-06,rdfs_owlrl,3,edge3
34.51109533333334,Edge,sharded,P-FL-02,rdfs_owlrl,3,edge3
168.7914795,Edge,sharded,P-DATA-01,rdfs_owlrl,3,edge3
15.312482,Edge,sharded,P-MODEL-02,rdfs_owlrl,3,edge3
23.860733,Edge,sharded,P-CONS-05,rdfs_owlrl,3,edge3
57.609071,Edge,sharded,P-MODEL-04,rdfs_owlrl,3,edge3
35.42560533333334,Edge,sharded,P-FL-04,rdfs_owlrl,3,edge3
73.03205433333333,Edge,sharded,P-DATA-10,rdfs_owlrl,3,edge3
32.356503000000004,Edge,sharded,P-MODEL-08,rdfs_owlrl,3,edge3
16.031322666666664,Edge,sharded,P-MODEL-07,rdfs_owlrl,3,edge3
17.860429500000002,Cloud,replicated,P-DATA-01,rdfs,1,cloud
22.20951816666667,Cloud,replicated,P-ZONE-01,rdfs,1,cloud
30.895585,Cloud,replicated,P-GOV-01,rdfs,1,cloud
3.710237,Cloud,replicated,P-DATA-08,rdfs,1,cloud
4.349088666666667,Cloud,replicated,P-MODEL-07,rdfs,1,cloud
35.62495416666667,Cloud,replicated,P-CONS-04,rdfs,1,cloud
33.99201733333334,Cloud,replicated,P-DATA-02,rdfs,1,cloud
5.121781,Cloud,replicated,P-CONS-05,rdfs,1,cloud
4.356574,Cloud,replicated,P-DATA-09,rdfs,1,cloud
4.738024,Cloud,replicated,P-INT-01,rdfs,1,cloud
11.834031833333334,Cloud,replicated,P-DATA-04,rdfs,1,cloud
1.409791,Cloud,replicated,P-FL-01,rdfs,1,cloud
9.185317000000001,Cloud,replicated,P-FL-03,rdfs,1,cloud
4.649638,Cloud,replicated,P-FL-05,rdfs,1,cloud
1.409791,Cloud,replicated,P-FL-07,rdfs,1,cloud
3.4632565,Cloud,replicated,P-GOV-05,rdfs,1,cloud
21.313627166666667,Cloud,replicated,P-OPS-05,rdfs,1,cloud
21.029174,Cloud,replicated,P-CONS-01,rdfs,1,cloud
4.535679,Cloud,replicated,P-FL-02,rdfs,1,cloud
2.458545,Cloud,replicated,P-ZONE-02,rdfs,1,cloud
8.685091333333334,Cloud,replicated,P-DATA-07,rdfs,1,cloud
7.5961463333333334,Cloud,replicated,P-DATA-03,rdfs,1,cloud
3.0983075,Cloud,replicated,P-OPS-01,rdfs,1,cloud
7.230724166666667,Cloud,replicated,P-VAL-03,rdfs,1,cloud
2.828655,Cloud,replicated,P-OPS-02,rdfs,1,cloud
2.828655,Cloud,replicated,P-OPS-03,rdfs,1,cloud
2.0667785,Cloud,replicated,P-ZONE-03,rdfs,1,cloud
4.132416666666667,Cloud,replicated,P-VAL-04,rdfs,1,cloud
21.147978666666667,Cloud,replicated,P-VAL-07,rdfs,1,cloud
11.896210833333335,Cloud,replicated,P-NODE-02,rdfs,1,cloud
1.3808243333333332,Cloud,replicated,P-ADAPT-02,rdfs,1,cloud
1.3808243333333332,Cloud,replicated,P-AUD-01,rdfs,1,cloud
30.341120333333333,Cloud,replicated,P-AUD-05,rdfs,1,cloud
27.085009,Cloud,replicated,P-GOV-04,rdfs,1,cloud
9.399839833333335,Cloud,replicated,P-NODE-05,rdfs,1,cloud
28.960296,Cloud,replicated,P-AUD-07,rdfs,1,cloud
18.222659999999998,Cloud,replicated,P-VAL-06,rdfs,1,cloud
18.5108705,Cloud,replicated,P-GOV-03,rdfs,1,cloud
42.759641,Cloud,replicated,P-AUD-06,rdfs,1,cloud
18.193376,Cloud,replicated,P-MODEL-05,rdfs,1,cloud
3.993176,Cloud,replicated,P-AUD-02,rdfs,1,cloud
6.953941,Cloud,replicated,P-MODEL-01,rdfs,1,cloud
12.9864155,Cloud,replicated,P-ADAPT-06,rdfs,1,cloud
2.2900665,Cloud,replicated,P-FL-08,rdfs,1,cloud
11.464381333333334,Cloud,replicated,P-MODEL-03,rdfs,1,cloud
2.860564666666667,Cloud,replicated,P-NODE-01,rdfs,1,cloud
2.860564666666667,Cloud,replicated,P-NODE-03,rdfs,1,cloud
5.39813,Cloud,replicated,P-MODEL-02,rdfs,1,cloud
6.226546333333334,Cloud,replicated,P-DATA-06,rdfs,1,cloud
4.7559185,Cloud,replicated,P-ADAPT-04,rdfs,1,cloud
4.7559185,Cloud,replicated,P-ADAPT-07,rdfs,1,cloud
3.532489,Cloud,replicated,P-ADAPT-05,rdfs,1,cloud
2.1495683333333333,Cloud,replicated,P-DATA-10,rdfs,1,cloud
19.281088,Cloud,replicated,P-MODEL-08,rdfs,1,cloud
1.239946,Cloud,replicated,P-DATA-05,rdfs,1,cloud
12.704296,Fog,replicated,P-DATA-03,rdfs,1,fog
17.518454,Fog,replicated,P-CONS-02,rdfs,1,fog
17.518454,Fog,replicated,P-CONS-03,rdfs,1,fog
41.481732,Fog,replicated,P-ZONE-01,rdfs,1,fog
6.9687965,Fog,replicated,P-ADAPT-01,rdfs,1,fog
25.449982,Fog,replicated,P-NODE-02,rdfs,1,fog
65.18991600000001,Fog,replicated,P-GOV-03,rdfs,1,fog
23.703019,Fog,replicated,P-CONS-05,rdfs,1,fog
34.266185,Fog,replicated,P-MODEL-05,rdfs,1,fog
39.80851233333333,Fog,replicated,P-ADAPT-02,rdfs,1,fog
39.80851233333333,Fog,replicated,P-ADAPT-03,rdfs,1,fog
39.80851233333333,Fog,replicated,P-ADAPT-06,rdfs,1,fog
18.4811855,Fog,replicated,P-NODE-01,rdfs,1,fog
48.472241,Fog,replicated,P-DATA-10,rdfs,1,fog
29.229593,Fog,replicated,P-FL-08,rdfs,1,fog
15.903148,Fog,replicated,P-CONS-01,rdfs,1,fog
15.903148,Fog,replicated,P-DATA-02,rdfs,1,fog
6.560352,Fog,replicated,P-FL-01,rdfs,1,fog
30.306925,Edge,replicated,P-AUD-05,rdfs,1,edge1
14.6741945,Edge,replicated,P-VAL-01,rdfs,1,edge1
14.6741945,Edge,replicated,P-VAL-04,rdfs,1,edge1
21.756111,Edge,replicated,P-DATA-08,rdfs,1,edge1
14.556074,Edge,replicated,P-VAL-07,rdfs,1,edge1
66.133037,Edge,replicated,P-VAL-03,rdfs,1,edge1
21.309333,Edge,replicated,P-CONS-04,rdfs,1,edge1
6.9989535,Edge,replicated,P-FL-02,rdfs,1,edge1
27.960167,Edge,replicated,P-FL-04,rdfs,1,edge1
8.389314666666666,Edge,replicated,P-AUD-01,rdfs,1,edge1
8.389314666666666,Edge,replicated,P-AUD-02,rdfs,1,edge1
8.389314666666666,Edge,replicated,P-AUD-03,rdfs,1,edge1
281.844685,Edge,replicated,P-VAL-08,rdfs,1,edge1
71.8701385,Edge,replicated,P-GOV-03,rdfs,1,edge1
16.414963,Edge,replicated,P-MODEL-01,rdfs,1,edge1
27.034074,Edge,replicated,P-ADAPT-05,rdfs,1,edge1
32.465666,Edge,replicated,P-NODE-03,rdfs,1,edge1
50.961074,Edge,replicated,P-MODEL-05,rdfs,1,edge1
46.177704,Edge,replicated,P-AUD-06,rdfs,1,edge2
74.028194,Edge,replicated,P-CONS-02,rdfs,1,edge2
15.139287,Edge,replicated,P-CONS-03,rdfs,1,edge2
8.430463,Edge,replicated,P-FL-01,rdfs,1,edge2
8.430463,Edge,replicated,P-FL-06,rdfs,1,edge2
8.430463,Edge,replicated,P-FL-07,rdfs,1,edge2
17.4221855,Edge,replicated,P-ZONE-02,rdfs,1,edge2
26.44688,Edge,replicated,P-DATA-07,rdfs,1,edge2
289.417889,Edge,replicated,P-GOV-05,rdfs,1,edge2
10.737963,Edge,replicated,P-FL-08,rdfs,1,edge2
10.737963,Edge,replicated,P-MODEL-01,rdfs,1,edge2
8.978722,Edge,replicated,P-ADAPT-05,rdfs,1,edge2
8.978722,Edge,replicated,P-ADAPT-06,rdfs,1,edge2
49.229518,Edge,replicated,P-VAL-06,rdfs,1,edge2
12.8480275,Edge,replicated,P-NODE-01,rdfs,1,edge2
12.8480275,Edge,replicated,P-NODE-02,rdfs,1,edge2
32.101945,Edge,replicated,P-MODEL-04,rdfs,1,edge2
23.675259,Edge,replicated,P-OPS-05,rdfs,1,edge2
9.0246945,Edge,replicated,P-DATA-05,rdfs,1,edge2
21.735352,Edge,replicated,P-INT-02,rdfs,1,edge2
121.715893,Edge,replicated,P-AUD-07,rdfs,1,edge3
3.838548,Edge,replicated,P-CONS-01,rdfs,1,edge3
3.838548,Edge,replicated,P-CONS-04,rdfs,1,edge3
3.838548,Edge,replicated,P-MODEL-06,rdfs,1,edge3
9.382462333333333,Edge,replicated,P-FL-02,rdfs,1,edge3
9.382462333333333,Edge,replicated,P-FL-04,rdfs,1,edge3
9.382462333333333,Edge,replicated,P-FL-07,rdfs,1,edge3
20.793211,Edge,replicated,P-ZONE-01,rdfs,1,edge3
106.118818,Edge,replicated,P-GOV-05,rdfs,1,edge3
106.118818,Edge,replicated,P-AUD-02,rdfs,1,edge3
14.7800185,Edge,replicated,P-CONS-02,rdfs,1,edge3
14.7800185,Edge,replicated,P-CONS-03,rdfs,1,edge3
14.424111,Edge,replicated,P-OPS-02,rdfs,1,edge3
6.251406,Edge,replicated,P-AUD-04,rdfs,1,edge3
6.251406,Edge,replicated,P-OPS-01,rdfs,1,edge3
223.527521,Edge,replicated,P-VAL-06,rdfs,1,edge3
15.0336855,Edge,replicated,P-NODE-03,rdfs,1,edge3
15.0336855,Edge,replicated,P-NODE-04,rdfs,1,edge3
29.058222,Edge,replicated,P-MODEL-04,rdfs,1,edge3
6.193267,Edge,replicated,P-NODE-01,rdfs,1,edge3
32.199503,Edge,replicated,P-DATA-10,rdfs,1,edge3
19.234654,Edge,replicated,P-FL-08,rdfs,1,edge3
23.001477,Cloud,replicated,P-DATA-01,rdfs,2,cloud
25.851674333333335,Cloud,replicated,P-ZONE-01,rdfs,2,cloud
34.880788,Cloud,replicated,P-GOV-01,rdfs,2,cloud
3.469034,Cloud,replicated,P-DATA-08,rdfs,2,cloud
2.8501973333333335,Cloud,replicated,P-MODEL-07,rdfs,2,cloud
32.64924933333334,Cloud,replicated,P-CONS-04,rdfs,2,cloud
25.470904333333337,Cloud,replicated,P-DATA-02,rdfs,2,cloud
3.528365,Cloud,replicated,P-CONS-05,rdfs,2,cloud
3.900248,Cloud,replicated,P-DATA-09,rdfs,2,cloud
3.913037,Cloud,replicated,P-INT-01,rdfs,2,cloud
8.3194515,Cloud,replicated,P-DATA-04,rdfs,2,cloud
1.43463175,Cloud,replicated,P-FL-01,rdfs,2,cloud
8.10096425,Cloud,replicated,P-FL-03,rdfs,2,cloud
4.59763675,Cloud,replicated,P-FL-05,rdfs,2,cloud
1.43463175,Cloud,replicated,P-FL-07,rdfs,2,cloud
3.4948545,Cloud,replicated,P-GOV-05,rdfs,2,cloud
10.036317166666667,Cloud,replicated,P-OPS-05,rdfs,2,cloud
19.387766,Cloud,replicated,P-CONS-01,rdfs,2,cloud
3.5033275,Cloud,replicated,P-FL-02,rdfs,2,cloud
1.9728265,Cloud,replicated,P-ZONE-02,rdfs,2,cloud
4.791475500000001,Cloud,replicated,P-DATA-07,rdfs,2,cloud
11.371288333333334,Cloud,replicated,P-DATA-03,rdfs,2,cloud
3.44179,Cloud,replicated,P-OPS-01,rdfs,2,cloud
6.82663,Cloud,replicated,P-VAL-03,rdfs,2,cloud
29.018834,Cloud,replicated,P-OPS-02,rdfs,2,cloud
29.018834,Cloud,replicated,P-OPS-03,rdfs,2,cloud
1.7436875,Cloud,replicated,P-ZONE-03,rdfs,2,cloud
3.38484,Cloud,replicated,P-VAL-04,rdfs,2,cloud
20.290952,Cloud,replicated,P-VAL-07,rdfs,2,cloud
12.270176166666666,Cloud,replicated,P-NODE-02,rdfs,2,cloud
1.2853256666666668,Cloud,replicated,P-ADAPT-02,rdfs,2,cloud
1.2853256666666668,Cloud,replicated,P-AUD-01,rdfs,2,cloud
14.375061166666667,Cloud,replicated,P-AUD-05,rdfs,2,cloud
31.065524000000003,Cloud,replicated,P-GOV-04,rdfs,2,cloud
11.482101666666665,Cloud,replicated,P-NODE-05,rdfs,2,cloud
13.0897355,Cloud,replicated,P-AUD-07,rdfs,2,cloud
18.976511000000002,Cloud,replicated,P-VAL-06,rdfs,2,cloud
15.020373,Cloud,replicated,P-GOV-03,rdfs,2,cloud
28.6212685,Cloud,replicated,P-AUD-06,rdfs,2,cloud
17.390435000000004,Cloud,replicated,P-MODEL-05,rdfs,2,cloud
3.89306,Cloud,replicated,P-AUD-02,rdfs,2,cloud
3.705128,Cloud,replicated,P-MODEL-01,rdfs,2,cloud
13.254972500000001,Cloud,replicated,P-ADAPT-06,rdfs,2,cloud
2.451942,Cloud,replicated,P-FL-08,rdfs,2,cloud
16.343436666666666,Cloud,replicated,P-MODEL-03,rdfs,2,cloud
3.163766666666667,Cloud,replicated,P-NODE-01,rdfs,2,cloud
3.163766666666667,Cloud,replicated,P-NODE-03,rdfs,2,cloud
8.1862625,Cloud,replicated,P-MODEL-02,rdfs,2,cloud
2.818649,Cloud,replicated,P-DATA-06,rdfs,2,cloud
6.255206,Cloud,replicated,P-ADAPT-04,rdfs,2,cloud
6.255206,Cloud,replicated,P-ADAPT-07,rdfs,2,cloud
2.025619,Cloud,replicated,P-ADAPT-05,rdfs,2,cloud
5.937620333333334,Cloud,replicated,P-DATA-10,rdfs,2,cloud
7.911963,Cloud,replicated,P-MODEL-08,rdfs,2,cloud
1.321081,Cloud,replicated,P-DATA-05,rdfs,2,cloud
12.949018,Fog,replicated,P-DATA-03,rdfs,2,fog
17.8778425,Fog,replicated,P-CONS-02,rdfs,2,fog
17.8778425,Fog,replicated,P-CONS-03,rdfs,2,fog
42.5626195,Fog,replicated,P-ZONE-01,rdfs,2,fog
7.651583,Fog,replicated,P-ADAPT-01,rdfs,2,fog
26.306305,Fog,replicated,P-NODE-02,rdfs,2,fog
65.2801205,Fog,replicated,P-GOV-03,rdfs,2,fog
23.598445,Fog,replicated,P-CONS-05,rdfs,2,fog
34.293796,Fog,replicated,P-MODEL-05,rdfs,2,fog
7.565376666666666,Fog,replicated,P-ADAPT-02,rdfs,2,fog
7.565376666666666,Fog,replicated,P-ADAPT-03,rdfs,2,fog
7.565376666666666,Fog,replicated,P-ADAPT-06,rdfs,2,fog
18.654722,Fog,replicated,P-NODE-01,rdfs,2,fog
48.686482,Fog,replicated,P-DATA-10,rdfs,2,fog
29.506741,Fog,replicated,P-FL-08,rdfs,2,fog
15.9447685,Fog,replicated,P-CONS-01,rdfs,2,fog
15.9447685,Fog,replicated,P-DATA-02,rdfs,2,fog
6.422167,Fog,replicated,P-FL-01,rdfs,2,fog
31.492037,Edge,replicated,P-AUD-05,rdfs,2,edge1
14.502824,Edge,replicated,P-VAL-01,rdfs,2,edge1
14.502824,Edge,replicated,P-VAL-04,rdfs,2,edge1
21.677778,Edge,replicated,P-DATA-08,rdfs,2,edge1
14.135519,Edge,replicated,P-VAL-07,rdfs,2,edge1
66.547352,Edge,replicated,P-VAL-03,rdfs,2,edge1
21.2913145,Edge,replicated,P-CONS-04,rdfs,2,edge1
6.675185,Edge,replicated,P-FL-02,rdfs,2,edge1
28.401926,Edge,replicated,P-FL-04,rdfs,2,edge1
8.337734666666668,Edge,replicated,P-AUD-01,rdfs,2,edge1
8.337734666666668,Edge,replicated,P-AUD-02,rdfs,2,edge1
8.337734666666668,Edge,replicated,P-AUD-03,rdfs,2,edge1
282.665259,Edge,replicated,P-VAL-08,rdfs,2,edge1
72.2115925,Edge,replicated,P-GOV-03,rdfs,2,edge1
16.38476,Edge,replicated,P-MODEL-01,rdfs,2,edge1
26.916426,Edge,replicated,P-ADAPT-05,rdfs,2,edge1
32.084926,Edge,replicated,P-NODE-03,rdfs,2,edge1
51.443481,Edge,replicated,P-MODEL-05,rdfs,2,edge1
44.811093,Edge,replicated,P-AUD-06,rdfs,2,edge2
74.2768055,Edge,replicated,P-CONS-02,rdfs,2,edge2
15.3356945,Edge,replicated,P-CONS-03,rdfs,2,edge2
8.534092666666666,Edge,replicated,P-FL-01,rdfs,2,edge2
8.534092666666666,Edge,replicated,P-FL-06,rdfs,2,edge2
8.534092666666666,Edge,replicated,P-FL-07,rdfs,2,edge2
17.316259,Edge,replicated,P-ZONE-02,rdfs,2,edge2
26.199787,Edge,replicated,P-DATA-07,rdfs,2,edge2
289.223389,Edge,replicated,P-GOV-05,rdfs,2,edge2
10.725991,Edge,replicated,P-FL-08,rdfs,2,edge2
10.725991,Edge,replicated,P-MODEL-01,rdfs,2,edge2
8.9621205,Edge,replicated,P-ADAPT-05,rdfs,2,edge2
8.9621205,Edge,replicated,P-ADAPT-06,rdfs,2,edge2
49.834093,Edge,replicated,P-VAL-06,rdfs,2,edge2
12.506963,Edge,replicated,P-NODE-01,rdfs,2,edge2
12.506963,Edge,replicated,P-NODE-02,rdfs,2,edge2
32.510982,Edge,replicated,P-MODEL-04,rdfs,2,edge2
23.340574,Edge,replicated,P-OPS-05,rdfs,2,edge2
8.883528,Edge,replicated,P-DATA-05,rdfs,2,edge2
21.567685,Edge,replicated,P-INT-02,rdfs,2,edge2
122.095709,Edge,replicated,P-AUD-07,rdfs,2,edge3
4.117209,Edge,replicated,P-CONS-01,rdfs,2,edge3
4.117209,Edge,replicated,P-CONS-04,rdfs,2,edge3
4.117209,Edge,replicated,P-MODEL-06,rdfs,2,edge3
9.508240333333333,Edge,replicated,P-FL-02,rdfs,2,edge3
9.508240333333333,Edge,replicated,P-FL-04,rdfs,2,edge3
9.508240333333333,Edge,replicated,P-FL-07,rdfs,2,edge3
20.823563,Edge,replicated,P-ZONE-01,rdfs,2,edge3
56.6875525,Edge,replicated,P-GOV-05,rdfs,2,edge3
56.6875525,Edge,replicated,P-AUD-02,rdfs,2,edge3
15.0983985,Edge,replicated,P-CONS-02,rdfs,2,edge3
15.0983985,Edge,replicated,P-CONS-03,rdfs,2,edge3
14.508277,Edge,replicated,P-OPS-02,rdfs,2,edge3
6.2702575,Edge,replicated,P-AUD-04,rdfs,2,edge3
6.2702575,Edge,replicated,P-OPS-01,rdfs,2,edge3
220.589184,Edge,replicated,P-VAL-06,rdfs,2,edge3
14.198277,Edge,replicated,P-NODE-03,rdfs,2,edge3
14.198277,Edge,replicated,P-NODE-04,rdfs,2,edge3
28.759055,Edge,replicated,P-MODEL-04,rdfs,2,edge3
6.029044,Edge,replicated,P-NODE-01,rdfs,2,edge3
31.344632,Edge,replicated,P-DATA-10,rdfs,2,edge3
18.550097,Edge,replicated,P-FL-08,rdfs,2,edge3
31.853080000000002,Cloud,replicated,P-DATA-01,rdfs,3,cloud
34.639901,Cloud,replicated,P-ZONE-01,rdfs,3,cloud
32.2507835,Cloud,replicated,P-GOV-01,rdfs,3,cloud
3.405308,Cloud,replicated,P-DATA-08,rdfs,3,cloud
2.7868209999999998,Cloud,replicated,P-MODEL-07,rdfs,3,cloud
51.521213499999995,Cloud,replicated,P-CONS-04,rdfs,3,cloud
21.297727666666667,Cloud,replicated,P-DATA-02,rdfs,3,cloud
3.658334,Cloud,replicated,P-CONS-05,rdfs,3,cloud
4.182603,Cloud,replicated,P-DATA-09,rdfs,3,cloud
4.068821,Cloud,replicated,P-INT-01,rdfs,3,cloud
13.352703,Cloud,replicated,P-DATA-04,rdfs,3,cloud
1.324748,Cloud,replicated,P-FL-01,rdfs,3,cloud
8.560465,Cloud,replicated,P-FL-03,rdfs,3,cloud
4.748200499999999,Cloud,replicated,P-FL-05,rdfs,3,cloud
1.324748,Cloud,replicated,P-FL-07,rdfs,3,cloud
3.232041,Cloud,replicated,P-GOV-05,rdfs,3,cloud
9.371764833333334,Cloud,replicated,P-OPS-05,rdfs,3,cloud
31.6037225,Cloud,replicated,P-CONS-01,rdfs,3,cloud
3.8122645,Cloud,replicated,P-FL-02,rdfs,3,cloud
2.222244,Cloud,replicated,P-ZONE-02,rdfs,3,cloud
5.1662479999999995,Cloud,replicated,P-DATA-07,rdfs,3,cloud
8.625036166666666,Cloud,replicated,P-DATA-03,rdfs,3,cloud
3.2485275,Cloud,replicated,P-OPS-01,rdfs,3,cloud
