figure,maximum,median,metric,minimum,n,series,x
sharded-scalability-time,29.526170501,29.427898687000003,max_node_reasoning_ms,29.421700168,3,owlrl,1000.0
sharded-scalability-time,1.759486184,1.704038592,max_node_reasoning_ms,1.643662221,3,rdfs,10.0
sharded-scalability-time,2.158619517,2.1478677029999997,max_node_reasoning_ms,2.1471229239999996,3,rdfs,100.0
sharded-scalability-time,4.556693127,4.456913923,max_node_reasoning_ms,4.425643423,3,rdfs,500.0
sharded-scalability-time,7.746008477,7.4351602549999996,max_node_reasoning_ms,7.413602106,3,rdfs,1000.0
sharded-scalability-time,13.676319936,13.653141751,max_node_reasoning_ms,13.631380492,3,rdfs_owlrl,10.0
sharded-scalability-time,17.125540545,17.049432064,max_node_reasoning_ms,17.044335193,3,rdfs_owlrl,100.0
sharded-scalability-time,32.890885258000004,32.792644666,max_node_reasoning_ms,32.734035943,3,rdfs_owlrl,500.0
sharded-scalability-time,3.9947409250000003,3.932936347000001,query_wall_ms,3.9304641440000005,3,owlrl,10.0
sharded-scalability-time,6.341103816,6.1857012000000005,query_wall_ms,5.755684252000001,3,owlrl,100.0
sharded-scalability-time,20.500424603,20.462659406000004,query_wall_ms,19.723063091000004,3,owlrl,500.0
sharded-scalability-time,52.152704211000014,51.58314186399999,query_wall_ms,50.193756774,3,owlrl,1000.0
sharded-scalability-time,4.915475695000001,4.1474493720000005,query_wall_ms,4.005428402,3,rdfs,10.0
sharded-scalability-time,6.066876476,5.549152586000001,query_wall_ms,5.492698778000001,3,rdfs,100.0
sharded-scalability-time,19.606222914000003,19.234896179999996,query_wall_ms,18.531324255,3,rdfs,500.0
sharded-scalability-time,47.85833109599999,47.06227989999999,query_wall_ms,46.810514248,3,rdfs,1000.0
sharded-scalability-time,5.779345559,4.730529653000001,query_wall_ms,4.44991764,3,rdfs_owlrl,10.0
sharded-scalability-time,8.679260206,6.443697168999999,query_wall_ms,6.3349752729999995,3,rdfs_owlrl,100.0
sharded-scalability-time,21.406626685,20.877200683,query_wall_ms,20.672598067000003,3,rdfs_owlrl,500.0
sharded-scalability-resources,38.300625186,38.275670765,total_process_cpu_ms,38.258776994,3,owlrl,10.0
sharded-scalability-resources,48.111911474,48.09184805699999,total_process_cpu_ms,47.681592016,3,owlrl,100.0
sharded-scalability-resources,97.855956315,97.832260851,total_process_cpu_ms,97.563261281,3,owlrl,500.0
sharded-scalability-resources,173.87442588,173.592830219,total_process_cpu_ms,173.52934983699998,3,owlrl,1000.0
sharded-scalability-resources,17.412480021,17.229365877,total_process_cpu_ms,17.017592341,3,rdfs,10.0
sharded-scalability-resources,21.996305688,21.799304974,total_process_cpu_ms,21.744961764,3,rdfs,100.0
sharded-scalability-resources,48.821909106999996,48.815094899,total_process_cpu_ms,48.45947017,3,rdfs,500.0
sharded-scalability-resources,96.97855374000001,96.88139956,total_process_cpu_ms,96.85235811300001,3,rdfs,1000.0
sharded-scalability-resources,64.184276812,63.923430466999996,total_process_cpu_ms,63.89049107,3,rdfs_owlrl,10.0
sharded-scalability-resources,78.4077271,78.346729999,total_process_cpu_ms,78.33328890300001,3,rdfs_owlrl,100.0
sharded-scalability-resources,148.706962985,148.61146386000001,total_process_cpu_ms,148.599964216,3,rdfs_owlrl,500.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,owlrl,10.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,owlrl,100.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,owlrl,500.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,owlrl,1000.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,rdfs,10.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,rdfs,100.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,rdfs,500.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,rdfs,1000.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,rdfs_owlrl,10.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,rdfs_owlrl,100.0
sharded-scalability-resources,249.76171875,249.76171875,max_node_peak_rss_kib,249.76171875,3,rdfs_owlrl,500.0
replicated-cumulative-time,7.782836878,7.740592154,total_wall_ms,7.718120589,3,owlrl,1.0
replicated-cumulative-time,7.758711540999999,7.750316755,total_wall_ms,7.739881822999999,3,owlrl,2.0
replicated-cumulative-time,7.797382646,7.789989514,total_wall_ms,7.7831417069999995,3,owlrl,3.0
replicated-cumulative-time,8.071117148999999,8.049171316,total_wall_ms,7.951529431,3,owlrl,4.0
replicated-cumulative-time,8.067885269,8.001445657,total_wall_ms,7.99326448,3,owlrl,5.0
replicated-cumulative-time,8.219362334,8.215533686,total_wall_ms,8.13672262,3,owlrl,6.0
replicated-cumulative-time,8.127037115,8.115290307,total_wall_ms,8.095780454,3,owlrl,7.0
replicated-cumulative-time,8.328589092,8.205605767,total_wall_ms,8.163768119,3,owlrl,8.0
replicated-cumulative-time,8.388618129000001,8.367666584999998,total_wall_ms,8.314026689,3,owlrl,9.0
replicated-cumulative-time,8.597323169,8.543860273,total_wall_ms,8.538769731999999,3,owlrl,10.0
replicated-cumulative-time,8.709923822,8.62212832,total_wall_ms,8.592085936,3,owlrl,11.0
replicated-cumulative-time,8.776204998999999,8.701438238000001,total_wall_ms,8.654286661,3,owlrl,12.0
replicated-cumulative-time,8.799926652,8.788051187999999,total_wall_ms,8.736029732999999,3,owlrl,13.0
replicated-cumulative-time,8.892198896,8.78510045,total_wall_ms,8.759957844,3,owlrl,14.0
replicated-cumulative-time,9.109734137,8.978911764000001,total_wall_ms,8.887472479,3,owlrl,15.0
replicated-cumulative-time,9.027756037,9.018282733,total_wall_ms,9.008749322,3,owlrl,16.0
replicated-cumulative-time,3.559787398,2.6223896870000005,total_wall_ms,2.165134614,3,rdfs,1.0
replicated-cumulative-time,3.590087011,2.6531568080000003,total_wall_ms,2.137477536,3,rdfs,2.0
replicated-cumulative-time,3.805393222,2.7187696949999998,total_wall_ms,2.202100665,3,rdfs,3.0
replicated-cumulative-time,3.8172037370000003,2.8590516470000003,total_wall_ms,2.434032803,3,rdfs,4.0
replicated-cumulative-time,4.1379005740000006,3.153055306,total_wall_ms,2.493138718,3,rdfs,5.0
replicated-cumulative-time,3.953992908,3.0953357169999998,total_wall_ms,2.445132714,3,rdfs,6.0
replicated-cumulative-time,4.066618486,3.0067282640000004,total_wall_ms,2.521668729,3,rdfs,7.0
replicated-cumulative-time,4.123204673,3.087389564,total_wall_ms,2.577248815,3,rdfs,8.0
replicated-cumulative-time,4.293655639000001,3.1314068109999997,total_wall_ms,2.7022100200000003,3,rdfs,9.0
replicated-cumulative-time,4.542027906,3.543660309,total_wall_ms,3.0779084389999998,3,rdfs,10.0
replicated-cumulative-time,4.620599543,3.709374973,total_wall_ms,3.223705965,3,rdfs,11.0
replicated-cumulative-time,4.657514599,3.659160314,total_wall_ms,3.170926265,3,rdfs,12.0
replicated-cumulative-time,4.89623747,3.7713558270000003,total_wall_ms,3.2221950649999997,3,rdfs,13.0
replicated-cumulative-time,4.701988674,3.6710615630000003,total_wall_ms,3.218712372,3,rdfs,14.0
replicated-cumulative-time,4.9093432,3.9047287959999997,total_wall_ms,3.672679023,3,rdfs,15.0
replicated-cumulative-time,4.919482531,3.97018739,total_wall_ms,3.440114684,3,rdfs,16.0
replicated-cumulative-time,14.583747208,14.577788770000002,total_wall_ms,14.519819368,3,rdfs_owlrl,1.0
replicated-cumulative-time,14.706893305000001,14.616623581,total_wall_ms,14.534613317000002,3,rdfs_owlrl,2.0
replicated-cumulative-time,14.768793378,14.705135004,total_wall_ms,14.655516514,3,rdfs_owlrl,3.0
replicated-cumulative-time,14.788978733,14.762540551,total_wall_ms,14.744022334,3,rdfs_owlrl,4.0
replicated-cumulative-time,14.987148487,14.929318173000002,total_wall_ms,14.902582083,3,rdfs_owlrl,5.0
replicated-cumulative-time,14.893999466,14.881315057,total_wall_ms,14.792364624,3,rdfs_owlrl,6.0
replicated-cumulative-time,14.990707295,14.939957159000002,total_wall_ms,14.870247949000001,3,rdfs_owlrl,7.0
replicated-cumulative-time,15.201707107,14.970089506,total_wall_ms,14.916672366,3,rdfs_owlrl,8.0
replicated-cumulative-time,15.706635299000002,15.139276767000002,total_wall_ms,15.061125385,3,rdfs_owlrl,9.0
replicated-cumulative-time,16.449433204,15.837960331,total_wall_ms,15.551728286,3,rdfs_owlrl,10.0
replicated-cumulative-time,16.553254167,15.655657001000002,total_wall_ms,15.564372191,3,rdfs_owlrl,11.0
replicated-cumulative-time,15.648663780000001,15.626679171,total_wall_ms,15.605725418000002,3,rdfs_owlrl,12.0
replicated-cumulative-time,15.806827965,15.742466334000001,total_wall_ms,15.733646120000001,3,rdfs_owlrl,13.0
replicated-cumulative-time,15.913534016000002,15.724065550999999,total_wall_ms,15.701603360000002,3,rdfs_owlrl,14.0
replicated-cumulative-time,16.028671283,15.970414481000002,total_wall_ms,15.910818002,3,rdfs_owlrl,15.0
replicated-cumulative-time,17.004393502,16.073383604,total_wall_ms,16.002102993,3,rdfs_owlrl,16.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,1.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,2.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,3.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,4.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,5.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,6.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,7.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,8.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,9.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,10.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,11.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,12.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,13.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,14.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,15.0
replicated-cumulative-time,7.3960549769999995,7.381969514000001,max_node_reasoning_ms,7.371760127,3,owlrl,16.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,1.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,2.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,3.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,4.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,5.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,6.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,7.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,8.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,9.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,10.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,11.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,12.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,13.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,14.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,15.0
replicated-cumulative-time,1.753446952,1.728821591,max_node_reasoning_ms,1.727589444,3,rdfs,16.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,1.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,2.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,3.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,4.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,5.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,6.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,7.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,8.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,9.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,10.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,11.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,12.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,13.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,14.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,15.0
replicated-cumulative-time,14.308888933,14.215011565000001,max_node_reasoning_ms,14.175102769999999,3,rdfs_owlrl,16.0
replicated-cumulative-time,0.067829509,0.033296301,query_wall_ms,0.019679349,3,owlrl,1.0
replicated-cumulative-time,0.043704172,0.043020902,query_wall_ms,0.041440582999999996,3,owlrl,2.0
replicated-cumulative-time,0.084700467,0.082693661,query_wall_ms,0.08237527700000001,3,owlrl,3.0
replicated-cumulative-time,0.36382129599999996,0.350730076,query_wall_ms,0.236522062,3,owlrl,4.0
replicated-cumulative-time,0.36058941600000005,0.30300441699999997,query_wall_ms,0.278257111,3,owlrl,5.0
replicated-cumulative-time,0.5120664810000001,0.500526317,query_wall_ms,0.43828138000000005,3,owlrl,6.0
replicated-cumulative-time,0.428595875,0.400282938,query_wall_ms,0.388484601,3,owlrl,7.0
replicated-cumulative-time,0.613581723,0.49830991399999996,query_wall_ms,0.465326879,3,owlrl,8.0
replicated-cumulative-time,0.6901768889999998,0.652659216,query_wall_ms,0.606730836,3,owlrl,9.0
replicated-cumulative-time,0.8988819289999997,0.831473879,query_wall_ms,0.828852904,3,owlrl,10.0
replicated-cumulative-time,1.0114825820000002,0.9148324670000002,query_wall_ms,0.877078567,3,owlrl,11.0
replicated-cumulative-time,1.068909146,1.002996998,query_wall_ms,0.9392792919999999,3,owlrl,12.0
replicated-cumulative-time,1.092630799,1.089609948,query_wall_ms,1.021022364,3,owlrl,13.0
replicated-cumulative-time,1.193757656,1.070093081,query_wall_ms,1.052661991,3,owlrl,14.0
replicated-cumulative-time,1.4024382840000003,1.263904395,query_wall_ms,1.189031239,3,owlrl,15.0
replicated-cumulative-time,1.320460184,1.3103080820000002,query_wall_ms,1.3032753640000003,3,owlrl,16.0
replicated-cumulative-time,0.073484966,0.018784903,query_wall_ms,0.015533388,3,rdfs,1.0
replicated-cumulative-time,0.049552024,0.045833001000000005,query_wall_ms,0.045827888000000004,3,rdfs,2.0
replicated-cumulative-time,0.261139212,0.11516491100000001,query_wall_ms,0.11045101700000001,3,rdfs,3.0
replicated-cumulative-time,0.34238315500000005,0.27294972700000003,query_wall_ms,0.25544686299999997,3,rdfs,4.0
replicated-cumulative-time,0.5936465640000002,0.5494505220000001,query_wall_ms,0.40148907,3,rdfs,5.0
replicated-cumulative-time,0.491730933,0.409738898,query_wall_ms,0.353483066,3,rdfs,6.0
replicated-cumulative-time,0.522364476,0.43001908099999997,query_wall_ms,0.40312348,3,rdfs,7.0
replicated-cumulative-time,0.578950663,0.48559916700000005,query_wall_ms,0.48378478,3,rdfs,8.0
replicated-cumulative-time,0.749401629,0.6105603720000001,query_wall_ms,0.5278020269999998,3,rdfs,9.0
replicated-cumulative-time,0.9977738960000001,0.986258791,query_wall_ms,0.940055525,3,rdfs,10.0
replicated-cumulative-time,1.1320563169999998,1.105770189,query_wall_ms,1.076345533,3,rdfs,11.0
replicated-cumulative-time,1.1132605890000002,1.0792766169999999,query_wall_ms,1.0555555300000001,3,rdfs,12.0
replicated-cumulative-time,1.3519834600000002,1.167751043,query_wall_ms,1.1305454169999998,3,rdfs,13.0
replicated-cumulative-time,1.1577346640000004,1.127062724,query_wall_ms,1.067456779,3,rdfs,14.0
replicated-cumulative-time,1.5810293750000002,1.3650891900000004,query_wall_ms,1.3011240119999998,3,rdfs,15.0
replicated-cumulative-time,1.3752285209999997,1.366582606,query_wall_ms,1.3484650360000003,3,rdfs,16.0
replicated-cumulative-time,0.025271692000000002,0.023775559999999998,query_wall_ms,0.021499371,3,rdfs_owlrl,1.0
replicated-cumulative-time,0.154376227,0.056651933,query_wall_ms,0.036293320000000004,3,rdfs_owlrl,2.0
replicated-cumulative-time,0.2162763,0.206815007,query_wall_ms,0.09554486599999999,3,rdfs_owlrl,3.0
replicated-cumulative-time,0.290658736,0.21002347300000002,query_wall_ms,0.184050686,3,rdfs_owlrl,4.0
replicated-cumulative-time,0.48882848999999995,0.369346525,query_wall_ms,0.35006500500000004,3,rdfs_owlrl,5.0
replicated-cumulative-time,0.341482388,0.321343409,query_wall_ms,0.294044627,3,rdfs_owlrl,6.0
replicated-cumulative-time,0.43819021699999994,0.37998551100000005,query_wall_ms,0.371927952,3,rdfs_owlrl,7.0
replicated-cumulative-time,0.649190029,0.41835236900000006,query_wall_ms,0.410117858,3,rdfs_owlrl,8.0
replicated-cumulative-time,1.1541182210000003,0.579305119,query_wall_ms,0.5628053880000001,3,rdfs_owlrl,9.0
replicated-cumulative-time,1.8894615559999999,1.2854432529999997,query_wall_ms,1.0534082889999998,3,rdfs_owlrl,10.0
replicated-cumulative-time,1.993282519,1.103139923,query_wall_ms,1.066052194,3,rdfs_owlrl,11.0
replicated-cumulative-time,1.1283591739999999,1.0886921319999998,query_wall_ms,1.05320834,3,rdfs_owlrl,12.0
replicated-cumulative-time,1.2468563170000002,1.244146337,query_wall_ms,1.181129042,3,rdfs_owlrl,13.0
replicated-cumulative-time,1.353562368,1.2257455540000002,query_wall_ms,1.1490862820000003,3,rdfs_owlrl,14.0
replicated-cumulative-time,1.476154205,1.4124980050000002,query_wall_ms,1.4104428330000003,3,rdfs_owlrl,15.0
replicated-cumulative-time,2.506073505,1.5134119560000003,query_wall_ms,1.4495859150000001,3,rdfs_owlrl,16.0
replicated-scalability-time,10.500880266,10.04206222,total_wall_ms,10.009945877999998,3,owlrl,10.0
replicated-scalability-time,18.217597368,17.699760044,total_wall_ms,17.656208116000002,3,owlrl,100.0
replicated-scalability-time,65.613128936,65.054441671,total_wall_ms,64.623316059,3,owlrl,500.0
replicated-scalability-time,4.040437305999999,3.9050099769999997,total_wall_ms,3.8495918789999997,3,rdfs,10.0
replicated-scalability-time,6.449582975999999,6.282056580000001,total_wall_ms,6.198948229,3,rdfs,100.0
replicated-scalability-time,30.39738458700001,29.93162833700001,total_wall_ms,29.330275812,3,rdfs,500.0
replicated-scalability-time,66.226129099,64.368847002,total_wall_ms,63.899078922,3,rdfs,1000.0
replicated-scalability-time,17.412316318000002,17.408695184,total_wall_ms,17.341853681,3,rdfs_owlrl,10.0
replicated-scalability-time,29.222687341,28.903431111000003,total_wall_ms,28.817158587999998,3,rdfs_owlrl,100.0
replicated-scalability-time,8.241929456,8.213842069,max_node_reasoning_ms,8.197293049,3,owlrl,10.0
replicated-scalability-time,14.29144854,14.25832774,max_node_reasoning_ms,14.176099229,3,owlrl,100.0
replicated-scalability-time,41.434429393,41.270600253,max_node_reasoning_ms,41.160162365,3,owlrl,500.0
replicated-scalability-time,1.9177901469999998,1.9091759990000001,max_node_reasoning_ms,1.9015351,3,rdfs,10.0
replicated-scalability-time,3.4487884060000003,3.448389794,max_node_reasoning_ms,3.333666466,3,rdfs,100.0
replicated-scalability-time,10.501338216,10.465703476,max_node_reasoning_ms,10.432432918,3,rdfs,500.0
replicated-scalability-time,20.392495822,20.368550265000003,max_node_reasoning_ms,20.295508419999997,3,rdfs,1000.0
replicated-scalability-time,15.568645006999999,15.450584472000001,max_node_reasoning_ms,15.361763861,3,rdfs_owlrl,10.0
replicated-scalability-time,25.772438602999998,25.725429506,max_node_reasoning_ms,25.696132525,3,rdfs_owlrl,100.0
replicated-scalability-time,1.853352502,1.501944003,query_wall_ms,1.446594506,3,owlrl,10.0
replicated-scalability-time,3.173607686000001,2.820180843,query_wall_ms,2.775319329,3,owlrl,100.0
replicated-scalability-time,22.067649966000005,21.777689394000003,query_wall_ms,21.113235310999997,3,owlrl,500.0
replicated-scalability-time,1.616085274,1.6122373829999999,query_wall_ms,1.5960934059999998,3,rdfs,10.0
replicated-scalability-time,2.190596826,2.183008528,query_wall_ms,2.021481663,3,rdfs,100.0
replicated-scalability-time,17.155721144000008,17.061275317000007,query_wall_ms,17.039114044,3,rdfs,500.0
replicated-scalability-time,40.583391471,39.670507275,query_wall_ms,39.428879366000004,3,rdfs,1000.0
replicated-scalability-time,1.555692804,1.555473078,query_wall_ms,1.541282871,3,rdfs_owlrl,10.0
replicated-scalability-time,2.732198592,2.512607394,query_wall_ms,2.4671915,3,rdfs_owlrl,100.0
physical-scale-out,11.919010212839552,11.762079656332665,queries_per_second,11.605149099825777,2,owlrl,1.0
physical-scale-out,12.814335346586315,12.728448929933073,queries_per_second,12.450981213719944,9,rdfs,1.0
physical-scale-out,334.45457679999976,316.13556779999965,query_latency_p95_ms,297.8165587999996,2,owlrl,1.0
physical-scale-out,377.10061119999995,305.11457699999966,query_latency_p95_ms,256.26912119999946,9,rdfs,1.0
hardware-rule_count-rdfs,4.569924116999999,4.472311482,reasoning_ms,4.465086551000001,3,cloud,0.0
hardware-rule_count-rdfs,7.165958711,7.0253214040000005,reasoning_ms,6.869539726,3,cloud,25.0
hardware-rule_count-rdfs,8.105015579,8.040199765,reasoning_ms,7.8690123309999995,3,cloud,50.0
hardware-rule_count-rdfs,9.892349893,9.823061023000001,reasoning_ms,9.531965410000002,3,cloud,100.0
hardware-rule_count-rdfs,21.316345828000003,20.725958892999998,reasoning_ms,20.444862171,3,cloud,250.0
hardware-rule_count-rdfs,24.966899689,24.078345856,reasoning_ms,23.995830892999997,3,edge1,0.0
hardware-rule_count-rdfs,37.061786014999996,36.137635867,reasoning_ms,36.110972866999994,3,edge1,25.0
hardware-rule_count-rdfs,40.113985884,39.964907679999996,reasoning_ms,39.964737975999995,3,edge1,50.0
hardware-rule_count-rdfs,25.237437893,24.25333993,reasoning_ms,23.768478503999997,3,edge2,0.0
hardware-rule_count-rdfs,36.862616885,35.387860182999994,reasoning_ms,35.257592294,3,edge2,25.0
hardware-rule_count-rdfs,40.292427327999995,40.224359365,reasoning_ms,39.715992772,3,edge2,50.0
hardware-rule_count-rdfs,24.670599113,24.292451917999998,reasoning_ms,24.219599716,3,edge3,0.0
hardware-rule_count-rdfs,36.744528824,35.905942257,reasoning_ms,35.443416253,3,edge3,25.0
hardware-rule_count-rdfs,40.100805281,40.079926181000005,reasoning_ms,39.728353074,3,edge3,50.0
hardware-rule_count-rdfs,25.349898207,24.430086153,reasoning_ms,24.376379708,3,fog,0.0
hardware-rule_count-rdfs,36.916915867,36.001137368,reasoning_ms,35.631332052,3,fog,25.0
hardware-rule_count-rdfs,40.270790291,40.164267382999995,reasoning_ms,39.969477680000004,3,fog,50.0
hardware-rule_count-rdfs,5.541558512,5.508043142,process_cpu_ms,5.1809819820000005,3,cloud,0.0
hardware-rule_count-rdfs,8.328740405000001,8.31107659,process_cpu_ms,7.2365355959999995,3,cloud,25.0
hardware-rule_count-rdfs,10.049311932,8.701169652,process_cpu_ms,8.352765196,3,cloud,50.0
hardware-rule_count-rdfs,10.897925075,10.402608782,process_cpu_ms,10.242934176999999,3,cloud,100.0
hardware-rule_count-rdfs,22.295631952,21.953177466,process_cpu_ms,20.912778845000002,3,cloud,250.0
hardware-rule_count-rdfs,27.856077153999998,27.231871078,process_cpu_ms,27.094339189,3,edge1,0.0
hardware-rule_count-rdfs,40.239919048000004,38.978723689,process_cpu_ms,38.913975712,3,edge1,25.0
hardware-rule_count-rdfs,43.371193173,43.107464576,process_cpu_ms,42.973305586,3,edge1,50.0
hardware-rule_count-rdfs,28.625808537,27.737273416,process_cpu_ms,27.143375526,3,edge2,0.0
hardware-rule_count-rdfs,40.372123869,39.086504461,process_cpu_ms,39.008007703000004,3,edge2,25.0
hardware-rule_count-rdfs,43.851931095,43.527656966,process_cpu_ms,43.046884148,3,edge2,50.0
hardware-rule_count-rdfs,27.588690261,27.090701957,process_cpu_ms,27.085852191,3,edge3,0.0
hardware-rule_count-rdfs,39.734158431000004,38.73893029,process_cpu_ms,38.349828951000006,3,edge3,25.0
hardware-rule_count-rdfs,43.236930181000005,42.957802363,process_cpu_ms,42.911530326,3,edge3,50.0
hardware-rule_count-rdfs,28.190550523000002,27.208007304,process_cpu_ms,27.013769014,3,fog,0.0
hardware-rule_count-rdfs,39.903954164000005,38.819655177,process_cpu_ms,38.530994218,3,fog,25.0
hardware-rule_count-rdfs,43.412173807,43.085755703000004,process_cpu_ms,42.901089395,3,fog,50.0
hardware-rule_count-rdfs,1408.4921875,1397.23828125,current_rss_kib,1349.78515625,3,cloud,0.0
hardware-rule_count-rdfs,1203.390625,1203.390625,current_rss_kib,1182.390625,3,cloud,25.0
hardware-rule_count-rdfs,1119.84375,1109.921875,current_rss_kib,1109.921875,3,cloud,50.0
hardware-rule_count-rdfs,1106.921875,1104.9375,current_rss_kib,1103.953125,3,cloud,100.0
hardware-rule_count-rdfs,1102.96875,1098.984375,current_rss_kib,1098.984375,3,cloud,250.0
hardware-rule_count-rdfs,167.9453125,165.1875,current_rss_kib,163.43359375,3,edge1,0.0
hardware-rule_count-rdfs,176.19140625,175.43359375,current_rss_kib,170.93359375,3,edge1,25.0
hardware-rule_count-rdfs,180.69140625,180.44140625,current_rss_kib,178.68359375,3,edge1,50.0
hardware-rule_count-rdfs,160.11328125,156.7578125,current_rss_kib,144.10546875,3,edge2,0.0
hardware-rule_count-rdfs,179.62109375,176.6171875,current_rss_kib,173.62109375,3,edge2,25.0
hardware-rule_count-rdfs,181.8828125,179.12109375,current_rss_kib,167.36328125,3,edge2,50.0
