source,target,kind,predicate,index
http://example.org/smartcity#evidenceContribution,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#evidenceFactor,http://example.org/smartcity#TrustEvidence,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#evidenceFactor,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#expiresOnRecoveryOf,http://example.org/smartcity#DelegationEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#expiresOnRecoveryOf,http://example.org/smartcity#ComputationalNode,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#generatedBy,http://example.org/smartcity#ParametrizedData,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#generatedBy,http://example.org/smartcity#Wearable,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#governedBy,http://example.org/smartcity#Policy,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#graphIRI,http://example.org/smartcity#DeploymentFragment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#graphIRI,http://www.w3.org/2001/XMLSchema#anyURI,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasAHPScore,http://example.org/smartcity#DecisionAlternative,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasAHPScore,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasActiveConsentRange,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasActiveConsentRange,http://example.org/smartcity#ConsentRange,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasAdaptability,http://example.org/smartcity#ServiceState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasAdaptability,http://example.org/smartcity#AdaptabilityLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasAnonymizationApplied,http://example.org/smartcity#ParametrizedData,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasAnonymizationApplied,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasAuthorizationDecision,http://example.org/smartcity#AuthorizationDecision,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasAuthorizationOutcome,http://example.org/smartcity#AuthorizationDecision,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasAuthorizationOutcome,http://example.org/smartcity#AuthorizationOutcome,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasAuthorizedDataCategory,http://example.org/smartcity#ConsentRecord,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasAuthorizedDataCategory,http://example.org/smartcity#DataCategory,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasAvailability,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasAvailability,http://example.org/smartcity#AvailabilityLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasBatteryLevel,http://example.org/smartcity#DeviceState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasBatteryLevel,http://example.org/smartcity#BatteryLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasCommunication,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasCommunication,http://example.org/smartcity#CommunicationLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasComplianceMetric,http://example.org/smartcity#ValidationCampaign,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasComplianceMetric,http://example.org/smartcity#ComplianceMetric,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasConnectionStatus,http://example.org/smartcity#DeviceState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasConnectionStatus,http://example.org/smartcity#DeviceConnectionStatus,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasConsentRange,urn:continuum:ontology:3.0.0:node:100,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasConsentRange,http://example.org/smartcity#ConsentRange,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasConsentRecord,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasConsentRecord,http://example.org/smartcity#ConsentRecord,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasConsistencyRatio,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasConsistencyRatio,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasConsistencyThreshold,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasConsistencyThreshold,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDataCategory,http://example.org/smartcity#DataCategory,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDataContext,http://example.org/smartcity#DataContext,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDataCriticality,http://example.org/smartcity#DataCriticality,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDataSensitivity,http://example.org/smartcity#DataSensitivity,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDecisionAlternative,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasDecisionAlternative,http://example.org/smartcity#DecisionAlternative,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDecisionMethod,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasDecisionMethod,http://example.org/smartcity#DecisionMethod,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDegradationCause,http://example.org/smartcity#ModelDegradationCause,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDelegation,http://example.org/smartcity#ComputationalNode,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasDelegation,http://example.org/smartcity#DelegationEvent,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDetectedSymptom,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasDetectedSymptom,http://example.org/smartcity#MAPESymptom,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDeviceState,http://example.org/smartcity#Wearable,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasDeviceState,http://example.org/smartcity#DeviceState,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasDistance,http://example.org/smartcity#NodeUserRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasDistance,http://example.org/smartcity#DistanceLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasEffectiveConsentRange,http://example.org/smartcity#AuthorizationDecision,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasEffectiveConsentRange,http://example.org/smartcity#ConsentRange,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasElasticity,http://example.org/smartcity#ComputationalNode,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasElasticity,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasEnergyLevel,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasEnergyLevel,http://example.org/smartcity#EnergyLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasEvaluationTicketID,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasEvaluationTicketID,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasGeometry,http://example.org/smartcity#CityArea,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasGeometry,http://www.opengis.net/ont/geosparql#Geometry,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasGeometry,http://www.opengis.net/ont/geosparql#hasGeometry,subproperty,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,-1
http://example.org/smartcity#hasIdentifier,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasIdentifier,http://example.org/smartcity#Identifier,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasLatencyWeight,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasLatencyWeight,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasMigrationCost,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasMigrationCost,http://example.org/smartcity#MigrationCostLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasMigrationTime,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasMigrationTime,http://example.org/smartcity#MigrationTimeLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasMobileDevice,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasMobileDevice,http://example.org/smartcity#MobileDevice,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasMobility,http://example.org/smartcity#UserState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasMobility,http://example.org/smartcity#MobilityLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasModelQualityWeight,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasModelQualityWeight,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasModelTier,http://example.org/smartcity#AIModel,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasModelTier,http://example.org/smartcity#ModelTier,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasNeighborNode,http://example.org/smartcity#ComputationalNode,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasNeighborNode,http://example.org/smartcity#ComputationalNode,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasNodeState,http://example.org/smartcity#ComputationalNode,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasNodeState,http://example.org/smartcity#NodeState,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasNoiseApplied,http://example.org/smartcity#ParametrizedData,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasNoiseApplied,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasOperationalStatus,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasOperationalStatus,http://example.org/smartcity#OperationalStatus,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPairwiseComparison,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPairwiseComparison,http://example.org/smartcity#PairwiseComparison,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPayloadType,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPayloadType,http://example.org/smartcity#PayloadType,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPerformance,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPerformance,http://example.org/smartcity#PerformanceLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPermission,http://example.org/smartcity#Role,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPermission,http://example.org/smartcity#Permission,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPersonStatus,http://example.org/smartcity#UserState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPersonStatus,http://example.org/smartcity#PersonStatus,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPolicyAction,http://example.org/smartcity#Policy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPolicyAction,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPolicyRelationType,http://example.org/smartcity#PolicyCategoryRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPolicyRelationType,http://example.org/smartcity#PolicyRelationType,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPolicyStatement,http://example.org/smartcity#Policy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPolicyStatement,http://www.w3.org/2000/01/rdf-schema#Literal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPolicyType,http://example.org/smartcity#Policy,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPolicyType,http://example.org/smartcity#PolicyType,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPopulationDensity,http://example.org/smartcity#CityArea,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPopulationDensity,http://example.org/smartcity#PopulationDensity,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPredictedStressLevel,http://example.org/smartcity#UserState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPredictedStressLevel,http://example.org/smartcity#StressLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPrivacyBudget,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPrivacyBudget,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPrivacyBudgetAccount,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPrivacyBudgetAccount,http://example.org/smartcity#PrivacyBudgetAccount,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPrivacyClass,http://example.org/smartcity#DeploymentFragment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPrivacyClass,http://example.org/smartcity#PrivacyClass,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPrivacyMechanism,urn:continuum:ontology:3.0.0:node:97,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPrivacyMechanism,http://example.org/smartcity#PrivacyMechanism,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasPrivacyWeight,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasPrivacyWeight,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasProcessingLevel,http://example.org/smartcity#ServiceState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasProcessingLevel,http://example.org/smartcity#ProcessingLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasProcessingPurpose,urn:continuum:ontology:3.0.0:node:106,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasProcessingPurpose,http://example.org/smartcity#ProcessingPurpose,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasProcessingScope,http://example.org/smartcity#ModelTier,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasProcessingScope,http://example.org/smartcity#ProcessingScope,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasProfitability,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasProfitability,http://example.org/smartcity#ProfitabilityLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasQueryType,http://example.org/smartcity#QuerySpecification,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasQueryType,http://example.org/smartcity#QueryType,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasRecoveryCondition,http://example.org/smartcity#DelegationEvent,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasRecoveryCondition,http://example.org/smartcity#RecoveryCondition,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasReplicationEvent,http://example.org/smartcity#ReplicationEvent,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasResidualCapacity,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasResidualCapacity,http://example.org/smartcity#ResidualCapacity,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasRole,http://xmlns.com/foaf/0.1/Person,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasRole,http://example.org/smartcity#Role,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasSelectionJustification,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasSelectionJustification,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasSemanticContract,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasSemanticContract,http://example.org/smartcity#SemanticContract,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasServiceState,http://example.org/smartcity#Service,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasServiceState,http://example.org/smartcity#ServiceState,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasTrustAssessment,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasTrustAssessment,http://example.org/smartcity#TrustAssessment,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasTrustEvidence,http://example.org/smartcity#TrustAssessment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasTrustEvidence,http://example.org/smartcity#TrustEvidence,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasTrustScore,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasTrustWeight,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasTrustWeight,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasUserState,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasUserState,http://example.org/smartcity#UserState,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasValidationResult,http://example.org/smartcity#ValidationCampaign,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasValidationResult,http://example.org/smartcity#ValidationResult,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasWearable,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasWearable,http://example.org/smartcity#Wearable,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hasWorkload,http://example.org/smartcity#NodeState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hasWorkload,http://example.org/smartcity#WorkloadLevel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hostedAt,http://example.org/smartcity#DeploymentFragment,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hostedAt,http://example.org/smartcity#ComputationalNode,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hostedOnNode,http://example.org/smartcity#AIModel,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hostedOnNode,http://example.org/smartcity#ComputationalNode,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hostsModel,http://example.org/smartcity#ComputationalNode,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hostsModel,http://example.org/smartcity#AIModel,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#hostsService,http://example.org/smartcity#ComputationalNode,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#hostsService,http://example.org/smartcity#Service,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#idempotencyKey,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#identifierScope,http://example.org/smartcity#Identifier,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#identifierScope,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#identifierValue,http://example.org/smartcity#Identifier,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#identifierValue,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#involvedNode,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#involvedNode,http://example.org/smartcity#ComputationalNode,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#isEligible,http://example.org/smartcity#DecisionAlternative,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#isEligible,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#isPreferredNode,http://example.org/smartcity#NodeUserRelation,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#isPreferredNode,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#isRedundant,http://example.org/smartcity#ParametrizedData,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#isRedundant,http://www.w3.org/2001/XMLSchema#boolean,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#lastUpdated,http://example.org/smartcity#AIModel,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#lastUpdated,http://www.w3.org/2001/XMLSchema#dateTime,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#legacyDecisionScore,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#legacyDecisionScore,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#locatedInZone,http://example.org/smartcity#User,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#locatedInZone,http://example.org/smartcity#CityArea,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#mechanismDescription,http://example.org/smartcity#MechanismSpecification,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#mechanismDescription,http://www.w3.org/2000/01/rdf-schema#Literal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#mechanismIdentifier,http://example.org/smartcity#MechanismSpecification,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#mechanismIdentifier,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#migrationNote,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#migrationStatus,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#modelLineageStatus,http://example.org/smartcity#AIModel,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#modelLineageStatus,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#modelVersion,http://example.org/smartcity#AIModel,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#modelVersion,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#noiseLevel,http://example.org/smartcity#FederatedLearningSession,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#noiseLevel,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#observedModelQuality,http://example.org/smartcity#EvaluationState,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#observedModelQuality,http://www.w3.org/2001/XMLSchema#decimal,range,http://www.w3.org/2000/01/rdf-schema#range,-1
http://example.org/smartcity#ontologyDigest,http://example.org/smartcity#SemanticNodeProfile,domain,http://www.w3.org/2000/01/rdf-schema#domain,-1
http://example.org/smartcity#ontologyDigest,http://www.w3.org/2001/XMLSchema#string,range,http://www.w3.org/2000/01/rdf-schema#range,-1
